   1.4538780217667370E-002     1.8000003227318960E-006    -9.5374285762105614E-004     1.8000003227319040E-006    -9.5371234827463722E-004     1.8000003562910841E-006    -6.2577090662643473E-004     1.2380685568035216E-004   -0.12437026317463741          1.2380685568035395E-004   -0.10362622793305741          1.2380685568034625E-004   -0.10362622793305741        3.27971961E-08   3.27941443E-08
   1.5346490229760000E-002     1.9000003618622988E-006    -1.0597770066755323E-003     1.9000003618623087E-006    -1.0597412572842103E-003     1.9000003972858769E-006    -6.9738097137378560E-004     1.2380685844331785E-004   -0.13127749745203818          1.2380685844331983E-004   -0.10938341786170924          1.2380685844330907E-004   -0.10938341786170924        3.62396051E-08   3.62360275E-08
   1.6154200241852632E-002     2.0000004032243792E-006    -1.1713889885391214E-003     2.0000004032243907E-006    -1.1713474315950476E-003     2.0000004405123434E-006    -7.7286580414484237E-004     1.2380686120628607E-004   -0.13818323431997881          1.2380686120628856E-004   -0.11513951924155946          1.2380686120627398E-004   -0.11513951924155946        3.98523170E-08   3.98481639E-08
   1.6961910253945264E-002     2.1000004468181393E-006    -1.2885775283095250E-003     2.1000004468181529E-006    -1.2885295673155731E-003     2.1000004859704852E-006    -8.5222465385451822E-004     1.2380686396925767E-004   -0.14508739277205329          1.2380686396926057E-004   -0.12089447514646284          1.2380686396924113E-004   -0.12089447514646284        4.36352892E-08   4.36304930E-08
   1.7769620266037896E-002     2.2000004926435818E-006    -1.4113412856547594E-003     2.2000004926435987E-006    -1.4112862953723614E-003     2.2000005336603044E-006    -9.3545673085706983E-004     1.2380686673223293E-004   -0.15198989180185565          1.2380686673223637E-004   -0.12664822774348602          1.2380686673221114E-004   -0.12664822774348602        4.75884541E-08   4.75829580E-08
   1.8577330278130529E-002     2.3000005407007104E-006    -1.5396788557897189E-003     2.3000005407007307E-006    -1.5396161815417237E-003     2.3000005835818033E-006    -1.0225612066612670E-003     1.2380686949521239E-004   -0.15889065161203067          1.2380686949521648E-004   -0.13240071960271260          1.2380686949518425E-004   -0.13240071960271260        5.17117655E-08   5.17054985E-08
   1.9385040290223157E-002     2.4000005909895294E-006    -1.6735887680113305E-003     2.4000005909895536E-006    -1.6735177264836064E-003     2.4000006357349851E-006    -1.1135372142830400E-003     1.2380687225819665E-004   -0.16578959059164697          1.2380687225820153E-004   -0.13815189379799736          1.2380687225816087E-004   -0.13815189379799736        5.60051561E-08   5.59980506E-08
   2.0192750302315789E-002     2.5000006435100431E-006    -1.8130694871633991E-003     2.5000006435100715E-006    -1.8129893657747760E-003     2.5000006901198522E-006    -1.2083838481776628E-003     1.2380687502118654E-004   -0.17268662894334938          1.2380687502119221E-004   -0.14390169279866963          1.2380687502114152E-004   -0.14390169279866963        6.04685653E-08   6.04605503E-08
   2.1000460314408421E-002     2.6000006982622561E-006    -1.9581194126600441E-003     2.6000006982622900E-006    -1.9580294699448960E-003     2.6000007467364084E-006    -1.3071001642397531E-003     1.2380687778418265E-004   -0.17958168566073188          1.2380687778418918E-004   -0.14965005927556724          1.2380687778412673E-004   -0.14965005927556724        6.51019221E-08   6.50929337E-08
   2.1808170326501054E-002     2.7000007552461743E-006    -2.1087368789739812E-003     2.7000007552462146E-006    -2.1086363445150056E-003     2.7000008055846571E-006    -1.4096851797761455E-003     1.2380688054718577E-004   -0.18647468034191392          1.2380688054719325E-004   -0.15539693620179074          1.2380688054711698E-004   -0.15539693620179074        6.99051697E-08   6.98951155E-08
   2.2615880338593686E-002     2.8000008144618046E-006    -2.2649201556365216E-003     2.8000008144618516E-006    -2.2648082300349916E-003     2.8000008666646031E-006    -1.5161378737093419E-003     1.2380688331019678E-004   -0.19336553258501490          1.2380688331020524E-004   -0.16114226624817796          1.2380688331011289E-004   -0.16114226624817796        7.48782298E-08   7.48670388E-08
   2.3423590350686318E-002     2.9000008759091536E-006    -2.4266674467492925E-003     2.9000008759092078E-006    -2.4265433021259902E-003     2.9000009299762513E-006    -1.6264571863740620E-003     1.2380688607321652E-004   -0.20025416138362884          1.2380688607322606E-004   -0.16688599238782945          1.2380688607311504E-004   -0.16688599238782945        8.00210245E-08   8.00086113E-08
   2.4231300362778950E-002     3.0000009395882286E-006    -2.5939768919607969E-003     3.0000009395882921E-006    -2.5938396715226865E-003     3.0000009955196068E-006    -1.7406420196393114E-003     1.2380688883624580E-004   -0.20714048694040058          1.2380688883625670E-004   -0.17262805719082877          1.2380688883612418E-004   -0.17262805719082877        8.53334896E-08   8.53197619E-08
   2.5039010374871579E-002     3.1000010054990389E-006    -2.7668465659781353E-003     3.1000010054991122E-006    -2.7666953841150857E-003     3.1000010632946757E-006    -1.8586912369626374E-003     1.2380689159928582E-004   -0.21402442885344949          1.2380689159929818E-004   -0.17836840383178498          1.2380689159914094E-004   -0.17836840383178498        9.08155329E-08   9.08004125E-08
   2.5846720386964211E-002     3.2000010736415938E-006    -2.9452744785670032E-003     3.2000010736416785E-006    -2.9451084209957934E-003     3.2000011333014637E-006    -1.9806036632273676E-003     1.2380689436233765E-004   -0.22090590672089502          1.2380689436235163E-004   -0.18410697478002744          1.2380689436216615E-004   -0.18410697478002744        9.64670832E-08   9.64504778E-08
   2.6654430399056843E-002     3.3000011440159040E-006    -3.1292585750399742E-003     3.3000011440160010E-006    -3.1290766985045920E-003     3.3000012055399790E-006    -2.1063780849189333E-003     1.2380689712540241E-004   -0.22778484074538205          1.2380689712541821E-004   -0.18984371321016510          1.2380689712520072E-004   -0.18984371321016510        1.02288048E-07   1.02269858E-07
   2.7462140411149475E-002     3.4000012166219808E-006    -3.3187967357682169E-003     3.4000012166220921E-006    -3.3185980682777731E-003     3.4000012800102292E-006    -2.2360132501113069E-003     1.2380689988848153E-004   -0.23466115052502992          1.2380689988849921E-004   -0.19557856209529859          1.2380689988824550E-004   -0.19557856209529859        1.08278350E-07   1.08258483E-07
   2.8269850423242107E-002     3.5000012914598365E-006    -3.5138867761814966E-003     3.5000012914599640E-006    -3.5136703172989826E-003     3.5000013567122228E-006    -2.3695078685755083E-003     1.2380690265157617E-004   -0.24153475565795809          1.2380690265159595E-004   -0.20131146450928261          1.2380690265130137E-004   -0.20131146450928261        1.14437888E-07   1.14416245E-07
   2.9077560435334739E-002     3.6000013685294855E-006    -3.7145264472564568E-003     3.6000013685296308E-006    -3.7142911679471503E-003     3.6000014356459690E-006    -2.5068606117660415E-003     1.2380690541468795E-004   -0.24840557634681140          1.2380690541470983E-004   -0.20704236352597202          1.2380690541436941E-004   -0.20704236352597202        1.20766586E-07   1.20743053E-07
   2.9885270447427371E-002     3.7000014478309427E-006    -3.9207134355166168E-003     3.7000014478311075E-006    -3.9204582780525601E-003     3.7000015168114785E-006    -2.6480701128208961E-003     1.2380690817781804E-004   -0.25527353279423465          1.2380690817784243E-004   -0.21277120221922158          1.2380690817745071E-004   -0.21277120221922158        1.27264329E-07   1.27238820E-07
   3.0692980459520000E-002     3.8000015293642237E-006    -4.1324453630323743E-003     3.8000015293644101E-006    -4.1321692409500592E-003     3.8000016002087622E-006    -2.7931349665615435E-003     1.2380691094096840E-004   -0.26213854520287277          1.2380691094099531E-004   -0.21849792366288606          1.2380691094054634E-004   -0.21849792366288606        1.33931039E-07   1.33903427E-07
   3.1500690471612636E-002     3.9000016131293468E-006    -4.3497197869327223E-003     3.9000016131295568E-006    -4.3494215855335167E-003     3.9000016858378316E-006    -2.9420537294929422E-003     1.2380691370414044E-004   -0.26900053317084505          1.2380691370417015E-004   -0.22422247093082023          1.2380691370365740E-004   -0.22422247093082023        1.40766602E-07   1.40736788E-07
   3.2308400483705264E-002     4.0000016991263300E-006    -4.5725342003818123E-003     4.0000016991265664E-006    -4.5722127763143721E-003     4.0000017736987008E-006    -3.0948249198849138E-003     1.2380691646733582E-004   -0.27585941750532184          1.2380691646736867E-004   -0.22994478719763314          1.2380691646678523E-004   -0.22994478719763314        1.47770933E-07   1.47738788E-07
   3.3116110495797893E-002     4.1000017873551943E-006    -4.8008860316023924E-003     4.1000017873554603E-006    -4.8005402134816168E-003     4.1000018637913823E-006    -3.2514470176772002E-003     1.2380691923055654E-004   -0.28271511780442254          1.2380691923059281E-004   -0.23566481583944229          1.2380691922993109E-004   -0.23566481583944229        1.54943905E-07   1.54909316E-07
   3.3923820507890529E-002     4.2000018778159616E-006    -5.0347726453406497E-003     4.2000018778162598E-006    -5.0344012329608598E-003     4.2000019561158931E-006    -3.4119184647778606E-003     1.2380692199380456E-004   -0.28956755547984275          1.2380692199384451E-004   -0.24138250003085671          1.2380692199309641E-004   -0.24138250003085671        1.62285417E-07   1.62248270E-07
   3.4731530519983157E-002     4.3000019705086565E-006    -5.2741913414013691E-003     4.3000019705089894E-006    -5.2737931064774186E-003     4.3000020506722485E-006    -3.5762376648462526E-003     1.2380692475708215E-004   -0.29641665012970203          1.2380692475712582E-004   -0.24709778314799388          1.2380692475628258E-004   -0.24709778314799388        1.69795371E-07   1.69755538E-07
   3.5539240532075793E-002     4.4000020654333027E-006    -5.5191393556244918E-003     4.4000020654336745E-006    -5.5187130416182355E-003     4.4000021474604662E-006    -3.7444029835100512E-003     1.2380692752039129E-004   -0.30326232256117047          1.2380692752043891E-004   -0.25281060866772559          1.2380692751949110E-004   -0.25281060866772559        1.77473638E-07   1.77431005E-07
   3.6346950544168422E-002     4.5000021625899289E-006    -5.7696138598851187E-003     4.5000021625903431E-006    -5.7691581818951421E-003     4.5000022464805641E-006    -3.9164127481075405E-003     1.2380693028373420E-004   -0.31010449358141845          1.2380693028378603E-004   -0.25852091966390656          1.2380693028272354E-004   -0.25852091966390656        1.85320104E-07   1.85274544E-07
   3.7154660556261057E-002     4.6000022619785649E-006    -6.0256119620935092E-003     4.6000022619790240E-006    -6.0251256068153862E-003     4.6000023477325634E-006    -4.0922652480673916E-003     1.2380693304711311E-004   -0.31694308399761623          1.2380693304716957E-004   -0.26422865981491700          1.2380693304598161E-004   -0.26422865981491700        1.93334671E-07   1.93286041E-07
   3.7962370568353686E-002     4.7000023635992403E-006    -6.2871307057068004E-003     4.7000023635997494E-006    -6.2866123319510409E-003     4.7000024512164843E-006    -4.2719587345831393E-003     1.2380693581053062E-004   -0.32377801401240852          1.2380693581059201E-004   -0.26993377259762874          1.2380693580926698E-004   -0.26993377259762874        2.01517196E-07   2.01465355E-07
   3.8770080580446314E-002     4.8000024674519890E-006    -6.5541670707055678E-003     4.8000024674525514E-006    -6.5536153090006589E-003     4.8000025569323505E-006    -4.4554914210472116E-003     1.2380693857398921E-004   -0.33060920503749108          1.2380693857405589E-004   -0.27563620158966767          1.2380693857258146E-004   -0.27563620158966767        2.09867565E-07   2.09812384E-07
   3.9577790592538950E-002     4.9000025735368465E-006    -6.8267179731055462E-003     4.9000025735374666E-006    -6.8261314258707797E-003     4.9000026648801858E-006    -4.6428614827118426E-003     1.2380694133749172E-004   -0.33743657788003417          1.2380694133756396E-004   -0.28133589036865986          1.2380694133592708E-004   -0.28133589036865986        2.18385651E-07   2.18326988E-07
   4.0385500604631579E-002     5.0000026818538493E-006    -7.1047802649576303E-003     5.0000026818545329E-006    -7.1041575067404611E-003     5.0000027750600165E-006    -4.8340670570145980E-003     1.2380694410104069E-004   -0.34426005334720805          1.2380694410111899E-004   -0.28703278251223124          1.2380694409930566E-004   -0.28703278251223124        2.27071325E-07   2.27009039E-07
   4.1193210616724214E-002     5.1000027924030389E-006    -7.3883507348361521E-003     5.1000027924037910E-006    -7.3876903121396767E-003     5.1000028874718705E-006    -5.0291062433342297E-003     1.2380694686463920E-004   -0.35107955285070835          1.2380694686472393E-004   -0.29272682179951620          1.2380694686271924E-004   -0.29272682179951620        2.35924446E-07   2.35858408E-07
   4.2000920628816843E-002     5.2000029051844567E-006    -7.6774261073506026E-003     5.2000029051852826E-006    -7.6767265390196310E-003     5.2000030021157757E-006    -5.2279771032890743E-003     1.2380694962829035E-004   -0.35789499719770534          1.2380694962838180E-004   -0.29841795190889508          1.2380694962617014E-004   -0.29841795190889508        2.44944914E-07   2.44874940E-07
   4.2808630640909479E-002     5.3000030201981486E-006    -7.9720030441221973E-003     5.3000030201990540E-006    -7.9712628208377691E-003     5.3000031189917627E-006    -5.4306776605878493E-003     1.2380695239199723E-004   -0.36470630840442014          1.2380695239209578E-004   -0.30410611682101080          1.2380695238966045E-004   -0.30410611682101080        2.54132544E-07   2.54058506E-07
   4.3616340653002107E-002     5.4000031374441627E-006    -8.2720781428073029E-003     5.4000031374451529E-006    -8.2712957276309378E-003     5.4000032380998661E-006    -5.6372059011517341E-003     1.2380695515576295E-004   -0.37151340727802301          1.2380695515586918E-004   -0.30979126011348929          1.2380695515319242E-004   -0.30979126011348929        2.63487237E-07   2.63408992E-07
   4.4424050665094736E-002     5.5000032569225474E-006    -8.5776479380740168E-003     5.5000032569236299E-006    -8.5768217661002510E-003     5.5000033594401190E-006    -5.8475597730872310E-003     1.2380695791959116E-004   -0.37831621583473496          1.2380695791970540E-004   -0.31547332586772769          1.2380695791676844E-004   -0.31547332586772769        2.73008823E-07   2.72926201E-07
   4.5231760677187371E-002     5.6000033786333570E-006    -8.8887089006255849E-003     5.6000033786345394E-006    -8.8878373796905750E-003     5.6000034830125596E-006    -6.0617371868625005E-003     1.2380696068348522E-004   -0.38511465488172630          1.2380696068360801E-004   -0.32115225816512333          1.2380696068039110E-004   -0.32115225816512333        2.82697158E-07   2.82610017E-07
   4.6039470689280000E-002     5.7000035025766480E-006    -9.2052574386652635E-003     5.7000035025779372E-006    -9.2043389486750407E-003     5.7000036088172250E-006    -6.2797360152259717E-003     1.2380696344744884E-004   -0.39190864703974354          1.2380696344758065E-004   -0.32682800088556474          1.2380696344406288E-004   -0.32682800088556474        2.92552130E-07   2.92460300E-07
   4.6847180701372636E-002     5.8000036287524799E-006    -9.5272898969197429E-003     5.8000036287538826E-006    -9.5263227902335889E-003     5.8000037368541560E-006    -6.5015540932334744E-003     1.2380696621148594E-004   -0.39869811372048236          1.2380696621162716E-004   -0.33250049800969494          1.2380696620778645E-004   -0.33250049800969494        3.02573568E-07   3.02476877E-07
   4.7654890713465264E-002     5.9000037571609136E-006    -9.8548025571274407E-003     5.9000037571624383E-006    -9.8537851585515628E-003     5.9000038671233975E-006    -6.7271892183160542E-003     1.2380696897560043E-004   -0.40548297694016383          1.2380696897575148E-004   -0.33816969392117385          1.2380696897156462E-004   -0.33816969392117385        3.12761330E-07   3.12659580E-07
   4.8462600725557900E-002     6.0000038878020169E-006    -1.0187791638038486E-002     6.0000038878036712E-006    -1.0186722244897497E-002     6.0000039996249917E-006    -6.9566391503884800E-003     1.2380697173979628E-004   -0.41226315871500907          1.2380697173995769E-004   -0.34383553270139861          1.2380697173540025E-004   -0.34383553270139861        3.23115245E-07   3.23008322E-07
   4.9270310737650529E-002     6.1000040206758576E-006    -1.0526253295414739E-002     6.1000040206776516E-006    -1.0525130177721310E-002     6.1000041343589887E-006    -7.1899016117271735E-003     1.2380697450407771E-004   -0.41903858106123909          1.2380697450424999E-004   -0.34949795863327482          1.2380697449929624E-004   -0.34949795863327482        3.33635171E-07   3.33522848E-07
   5.0078020749743157E-002     6.2000041557825092E-006    -1.0870183622029773E-002     6.2000041557844515E-006    -1.0869005022738574E-002     6.2000042713254375E-006    -7.4269742872686033E-003     1.2380697726844893E-004   -0.42580916599507501          1.2380697726863279E-004   -0.35515691610046252          1.2380697726325563E-004   -0.35515691610046252        3.44320938E-07   3.44203073E-07
   5.0885730761835793E-002     6.3000042931220465E-006    -1.1219578648157171E-002     6.3000042931241471E-006    -1.1218342783023902E-002     6.3000044105243908E-006    -7.6678548244329611E-003     1.2380698003291475E-004   -0.43257483613726350          1.2380698003311056E-004   -0.36081234938586726          1.2380698002728159E-004   -0.36081234938586726        3.55172375E-07   3.55048797E-07
   5.1693440773928422E-002     6.4000044326945515E-006    -1.1574434341570511E-002     6.4000044326968198E-006    -1.1573139399101862E-002     6.4000045519559044E-006    -7.9125408331377246E-003     1.2380698279747967E-004   -0.43933551410855082          1.2380698279768800E-004   -0.36646420307465738          1.2380698279137737E-004   -0.36646420307465738        3.66189340E-07   3.66059851E-07
   5.2501150786021057E-002     6.5000045745001055E-006    -1.1934746607543378E-002     6.5000045745025534E-006    -1.1933390749051689E-002     6.5000046956200351E-006    -8.1610298860824906E-003     1.2380698556214843E-004   -0.44609112252968369          1.2380698556236985E-004   -0.37211242155049284          1.2380698555554634E-004   -0.37211242155049284        3.77371663E-07   3.77236091E-07
   5.3308860798113686E-002     6.6000047185388001E-006    -1.2300511288849356E-002     6.6000047185414369E-006    -1.2299092648601134E-002     6.6000048415168430E-006    -8.4133195186133353E-003     1.2380698832692587E-004   -0.45284158402140839          1.2380698832716109E-004   -0.37775694960005052          1.2380698831979201E-004   -0.37775694960005052        3.88719172E-07   3.88577320E-07
   5.4116570810206321E-002     6.7000048648107241E-006    -1.2671724166250314E-002     6.7000048648135634E-006    -1.2670240851230401E-002     6.7000049896463916E-006    -8.6694072287499483E-003     1.2380699109181733E-004   -0.45958682180899707          1.2380699109206688E-004   -0.38339773180849873          1.2380699108411789E-004   -0.38339773180849873        4.00231698E-07   4.00083366E-07
   5.4924280822298950E-002     6.8000050133159742E-006    -1.3048380958008126E-002     6.8000050133190277E-006    -1.3046831048260378E-002     6.8000051400087479E-006    -8.9292904773755153E-003     1.2380699385682788E-004   -0.46632675851319610          1.2380699385709242E-004   -0.38903471296251435          1.2380699384852769E-004   -0.38903471296251435        4.11909042E-07   4.11754058E-07
   5.5731990834391579E-002     6.9000051640546528E-006    -1.3430477319884662E-002     6.9000051640579325E-006    -1.3428858868976976E-002     6.9000052926039804E-006    -9.1929666881282127E-003     1.2380699662196281E-004   -0.47306131675475210          1.2380699662224319E-004   -0.39466783764726576          1.2380699661302519E-004   -0.39466783764726576        4.23751061E-07   4.23589228E-07
   5.6539700846484214E-002     7.0000053170268624E-006    -1.3818008846118363E-002     7.0000053170303827E-006    -1.3816319880704246E-002     7.0000054474321620E-006    -9.4604332475097148E-003     1.2380699938722785E-004   -0.47979042036346231          1.2380699938752474E-004   -0.40029705095169249          1.2380699937761431E-004   -0.40029705095169249        4.35757556E-07   4.35588674E-07
   5.7347410858576843E-002     7.1000054722327148E-006    -1.4210971068935948E-002     7.1000054722364875E-006    -1.4209209588932273E-002     7.1000056044933689E-006    -9.7316875049801351E-003     1.2380700215262883E-004   -0.48651399256459871          1.2380700215294284E-004   -0.40592229786397999          1.2380700214229904E-004   -0.40592229786397999        4.47928358E-07   4.47752200E-07
   5.8155120870669479E-002     7.2000056296723236E-006    -1.4609359459040705E-002     7.2000056296763639E-006    -1.4607523437419603E-002     7.2000057637876792E-006    -1.0006726773052978E-002     1.2380700491817137E-004   -0.49323195718795854          1.2380700491850332E-004   -0.41154352317080495          1.2380700490708342E-004   -0.41154352317080495        4.60263266E-07   4.60079661E-07
   5.8962830882762107E-002     7.3000057893458081E-006    -1.5013169425124205E-002     7.3000057893501314E-006    -1.5011256808287993E-002     7.3000059253151748E-006    -1.0285548327078108E-002     1.2380700768386174E-004   -0.49994423745881389          1.2380700768421237E-004   -0.41716067226336978          1.2380700767197189E-004   -0.41716067226336978        4.72762110E-07   4.72570861E-07
   5.9770540894854743E-002     7.4000059512532929E-006    -1.5422396313866301E-002     7.4000059512579152E-006    -1.5420405022146227E-002     7.4000060890759431E-006    -1.0568149405648672E-002     1.2380701044970610E-004   -0.50665075660243664          1.2380701045007619E-004   -0.42277368992835129          1.2380701043696884E-004   -0.42277368992835129        4.85424664E-07   4.85225542E-07
   6.0578250906947372E-002     7.5000061153949075E-006    -1.5837035410911689E-002     7.5000061153998457E-006    -1.5834963338206495E-002     7.5000062550700722E-006    -1.0854527210194177E-002     1.2380701321571089E-004   -0.51335143905314951          1.2380701321610120E-004   -0.42838252155695178          1.2380701320207857E-004   -0.42838252155695178        4.98250813E-07   4.98043619E-07
   6.1385960919040000E-002     7.6000062817707859E-006    -1.6257081940869920E-002     7.6000062817760570E-006    -1.6254926954382954E-002     7.6000064232976543E-006    -1.1144678905550171E-002     1.2380701598188262E-004   -0.52004620924527523          1.2380701598229397E-004   -0.43398711274188201          1.2380701596730574E-004   -0.43398711274188201        5.11240330E-07   5.11024780E-07
   6.2193670931132636E-002     7.7000064503810694E-006    -1.6682531066827096E-002     7.7000064503866903E-006    -1.6680291007420894E-002     7.7000065937587870E-006    -1.1438601619849723E-002     1.2380701874822804E-004   -0.52673499100861132          1.2380701874866132E-004   -0.43958740867283569          1.2380701873265511E-004   -0.43958740867283569        5.24392931E-07   5.24168911E-07
   6.3001380943225271E-002     7.8000066212259046E-006    -1.7113377890345897E-002     7.8000066212318931E-006    -1.7111050573007845E-002     7.8000067664535726E-006    -1.1736292444333541E-002     1.2380702151475420E-004   -0.53341770817295486          1.2380702151521019E-004   -0.44518335484176952          1.2380702149813140E-004   -0.44518335484176952        5.37708559E-07   5.37475785E-07
   6.3809090955317893E-002     7.9000067943054414E-006    -1.7549617452442122E-002     7.9000067943118179E-006    -1.7547200665865813E-002     7.9000069413821129E-006    -1.2037748433634801E-002     1.2380702428146811E-004   -0.54009428577715424          1.2380702428194768E-004   -0.45077489684139416          1.2380702426373976E-004   -0.45077489684139416        5.51186929E-07   5.50945231E-07
   6.4616800967410529E-002     8.0000069696198391E-006    -1.7991244733096420E-002     8.0000069696266221E-006    -1.7988736239915530E-002     8.0000071185445196E-006    -1.2342966605765582E-002     1.2380702704837710E-004   -0.54676464825553217          1.2380702704888115E-004   -0.45636198026442037          1.2380702702948523E-004   -0.45636198026442037        5.64827815E-07   5.64576965E-07
