   8.0771001209263161E-003     9.9999998960393592E-008    -5.5886366759125836E-004     9.9999998960393631E-008    -5.5873482639641459E-004     1.0000000082479372E-007    -1.8622424891578945E-004     1.2380680871011061E-005    -6.9191127907817174E-002     1.2380680871011068E-005    -5.7650456319405095E-002     1.2380680871011097E-005    -5.7650456319405095E-002   9.32151626E-04   9.30863200E-04
   1.6154200241852632E-002     2.0000000015245314E-007    -1.6763635652821680E-003     2.0000000015245398E-007    -1.6756848246641390E-003     2.0000000388125316E-007    -7.6042892207078014E-004     1.2380681147306503E-005   -0.13835409750532471          1.2380681147306605E-005   -0.11525957921933856          1.2380681147306847E-005   -0.11525957921933856        1.86536741E-03   1.85986841E-03
   2.4231300362778950E-002     3.0000000357619659E-007    -3.3515177556077084E-003     3.0000000357620311E-007    -3.3495770834540708E-003     3.0000000916938935E-007    -1.7220667347351605E-003     1.2380681423604170E-005   -0.20739549655767134          1.2380681423604873E-005   -0.17275752618385018          1.2380681423605291E-005   -0.17275752618385018        2.79774354E-03   2.78512435E-03
   3.2308400483705264E-002     4.0000000923169238E-007    -5.5826914886261143E-003     4.0000000923171906E-007    -5.5784882373539849E-003     4.0000001668924356E-007    -3.0702042250865067E-003     1.2380681699910309E-005   -0.27623450243458486          1.2380681699912811E-005   -0.23008703527399532          1.2380681699912081E-005   -0.23008703527399532        3.72737716E-03   3.70475138E-03
   4.0385500604631586E-002     5.0000001711911288E-007    -8.3676005144187587E-003     5.0000001711919197E-007    -8.3598487908597627E-003     5.0000002644092212E-007    -4.8035234330292579E-003     1.2380681976237787E-005   -0.34479070261583672          1.2380681976244276E-005   -0.28719115148854396          1.2380681976237930E-005   -0.28719115148854396        4.65237349E-03   4.61688871E-03
   4.8462600725557900E-002     6.0000002723880714E-007    -1.1703315833089981E-002     6.0000002723899878E-007    -1.1690448971602633E-002     6.0000003842464399E-007    -6.9203242995003180E-003     1.2380682252608475E-005   -0.41298427266352472          1.2380682252622419E-005   -0.34401332606735896          1.2380682252600279E-005   -0.34401332606735896        5.57085266E-03   5.51970117E-03
   5.6539700846484214E-002     7.0000003959139269E-007    -1.5586270132266862E-002     7.0000003959179757E-007    -1.5566446126092023E-002     7.0000005264080123E-007    -9.4185277654274552E-003     1.2380682529055619E-005   -0.48073618514605770          1.2380682529082026E-005   -0.40049753384993431          1.2380682529024946E-005   -0.40049753384993431        6.48095645E-03   6.41138479E-03
   6.4616800967410529E-002     8.0000005417786628E-007    -2.0012265787098929E-002     8.0000005417863994E-007    -1.9983373669259660E-002     8.0000006909003399E-007    -1.2295679608534938E-002     1.2380682805626174E-005   -0.54796840308628925          1.2380682805671840E-005   -0.45658836613050152          1.2380682805547715E-005   -0.45658836613050152        7.38085713E-03   7.29017612E-03
   7.2693901088336843E-002     9.0000007099973287E-007    -2.4976484235257838E-002     9.0000007100110252E-007    -2.4936151599965900E-002     9.0000008777331669E-007    -1.5548954936399186E-002     1.2380683082383060E-005   -0.61460405019587538          1.2380683082456843E-005   -0.51223114027864258          1.2380683082215952E-005   -0.51223114027864258        8.26876238E-03   8.15435778E-03
   8.0771001209263171E-002     1.0000000900591535E-006    -3.0473497289436959E-002     1.0000000900614358E-006    -3.0419098598530557E-002     1.0000001086920582E-006    -1.9175163448601675E-002     1.2380683359407486E-005   -0.68056765075096004          1.2380683359520488E-005   -0.56737201193921061          1.2380683359090157E-005   -0.56737201193921061        9.14292503E-03   9.00226459E-03
