0.004510323999903438 0.028288707090737254
0.0025331174719354214 0.026332004625377322
0.001324393626488186 0.025679005435395155
0.00107034097527962 0.023796381038465864
0.0007589461704023362 0.02295330745019169
0.0003667329095646928 0.022761641755002525
0.00024897611633989235 0.0221618010339069
0.000326957629820636 0.02129353748664185
0.00011175085631016064 0.02125524853798092
0.00020508919553493968 0.02059714271327411
4.0561698079924405e-05 0.020603822666351405
0.0001342433227090404 0.02008185630213572
0.00010972315230654898 0.019871534947873817
1.2337515322724221e-05 0.019911524508165655
2.248231137311143e-05 0.019731717286135233
3.035894298986686e-05 0.019570746989815986
3.6497354752369495e-05 0.01942581277855385
4.123166244253379e-05 0.019116330721987727
4.5018782644642984e-05 0.019175351298316202
4.7917304996005857e-05 0.019066416386213123
2.1819142858916424e-05 0.018812682844604644
5.185563492434505e-05 0.018874646227373015
5.3131659626387234e-05 0.018789810967520557
9.731159760648152e-06 0.018575977859826013
5.4709756147345415e-05 0.018638301952984406
4.163504720749022e-06 0.018445195869338897
5.5361048797800294e-05 0.018506981303909004
5.920690893391576e-08 0.018331188978560363
1.7822356111986705e-06 0.018279499364535445
3.294001063520007e-06 0.018230926735361076
