   2.2212025332547371E-003     1.1000001113058803E-006    -2.1957103310077700E-005     1.1000001113058817E-006    -2.1957075824426978E-005     1.1000001318142892E-006    -1.3707524462237276E-005     4.9522734535855739E-004    -1.8535502399048765E-002     4.9522734535855913E-004    -1.5363722359285575E-002     4.9522734535856433E-004    -1.5363722359285575E-002
   2.4231300362778947E-003     1.2000001348145861E-006    -2.6049268203073602E-005     1.2000001348145878E-006    -2.6049232748066721E-005     1.2000001571873967E-006    -1.6409269213198214E-005     4.9522735641037170E-004    -2.0265515255376565E-002     4.9522735641037343E-004    -1.6805404769858923E-002     4.9522735641037896E-004    -1.6805404769858923E-002
   2.6250575393010527E-003     1.3000001605549573E-006    -3.0490767373175922E-005     1.3000001605549593E-006    -3.0490722532311380E-005     1.3000001847921696E-006    -1.9353609234835661E-005     4.9522736746218600E-004    -2.1995513754225687E-002     4.9522736746218828E-004    -1.8247076576048578E-002     4.9522736746219456E-004    -1.8247076576048578E-002
   2.8269850423242107E-003     1.4000001885269938E-006    -3.5281597646556643E-005     1.4000001885269964E-006    -3.5281541898807507E-005     1.4000002146286082E-006    -2.2540542671511278E-005     4.9522737851400139E-004    -2.3725496535413945E-002     4.9522737851400366E-004    -1.9688736896254951E-002     4.9522737851401038E-004    -1.9688736896254951E-002
   3.0289125453473687E-003     1.5000002187306959E-006    -4.0421755605247145E-005     1.5000002187306989E-006    -4.0421687313395127E-005     1.5000002466967124E-006    -2.5970067514151130E-005     4.9522738956581677E-004    -2.5455462389890500E-002     4.9522738956581959E-004    -2.1130384823689889E-002     4.9522738956582621E-004    -2.1130384823689889E-002
   3.2308400483705263E-003     1.6000002511660639E-006    -4.5911237587138170E-005     1.6000002511660673E-006    -4.5911154986114493E-005     1.6000002809964827E-006    -2.9642181606179644E-005     4.9522740061763346E-004    -2.7185410108604518E-002     4.9522740061763596E-004    -2.2572019401188116E-002     4.9522740061764311E-004    -2.2572019401188116E-002
   3.4327675513936844E-003     1.7000002858330972E-006    -5.1750039655462295E-005     1.7000002858331015E-006    -5.1749940871211435E-005     1.7000003175279184E-006    -3.3556882629956246E-005     4.9522741166945004E-004    -2.8915338331373809E-002     4.9522741166945286E-004    -2.4013639822715722E-002     4.9522741166946023E-004    -2.4013639822715722E-002
   3.6346950544168424E-003     1.8000003227317967E-006    -5.7938157629311452E-005     1.8000003227318016E-006    -5.7938040667141007E-005     1.8000003562910203E-006    -3.7714168127120433E-005     4.9522742272126771E-004    -3.0645245849147539E-002     4.9522742272127020E-004    -2.5455245105918869E-002     4.9522742272127822E-004    -2.5455245105918869E-002
   3.8366225574400000E-003     1.9000003618621624E-006    -6.4475587053119395E-005     1.9000003618621675E-006    -6.4475449816575692E-005     1.9000003972857886E-006    -4.2114035479094377E-005     4.9522743377308548E-004    -3.2375131301743514E-002     4.9522743377308819E-004    -2.6896834369197962E-002     4.9522743377309643E-004    -2.6896834369197962E-002
   4.0385500604631580E-003     2.0000004032241942E-006    -7.1362323227179274E-005     2.0000004032241997E-006    -7.1362163506411791E-005     2.0000004405122227E-006    -4.6756481918950951E-005     4.9522744482490434E-004    -3.4104993480110896E-002     4.9522744482490672E-004    -2.8338406730953409E-002     4.9522744482491561E-004    -2.8338406730953409E-002
   4.2404775634863161E-003     2.1000004468178920E-006    -7.8598361207643598E-005     2.1000004468178979E-006    -7.8598176667776337E-005     2.1000004859703234E-006    -5.1641504531413659E-005     4.9522745587672319E-004    -3.5834831175198860E-002     4.9522745587672579E-004    -2.9779961309585618E-002     4.9522745587673490E-004    -2.9779961309585618E-002
   4.4424050665094741E-003     2.2000004926432561E-006    -8.6183695776006686E-005     2.2000004926432624E-006    -8.6183483976034269E-005     2.2000005336600901E-006    -5.6769100247770410E-005     4.9522746692854313E-004    -3.7564643026825204E-002     4.9522746692854541E-004    -3.1221497198306435E-002     4.9522746692855495E-004    -3.1221497198306435E-002
   4.6443325695326321E-003     2.3000005407002864E-006    -9.4118321469622266E-005     2.3000005407002936E-006    -9.4118079850795961E-005     2.3000005835815238E-006    -6.2139265851807469E-005     4.9522747798036307E-004    -3.9294427825939095E-002     4.9522747798036557E-004    -3.2663013439950581E-002     4.9522747798037533E-004    -3.2663013439950581E-002
   4.8462600725557893E-003     2.4000005909889839E-006    -1.0240223255118585E-004     2.4000005909889916E-006    -1.0240195845592514E-004     2.4000006357346234E-006    -6.7751997966246109E-005     4.9522748903218421E-004    -4.1024184212358351E-002     4.9522748903218627E-004    -3.4104509228484146E-002     4.9522748903219657E-004    -3.4104509228484146E-002
   5.0481875755789473E-003     2.5000006435093477E-006    -1.1103542303925233E-004     2.5000006435093557E-006    -1.1103511369954394E-004     2.5000006901193905E-006    -7.3607293073087678E-005     4.9522750008400523E-004    -4.2753910977032121E-002     4.9522750008400751E-004    -3.5545983581553295E-002     4.9522750008401792E-004    -3.5545983581553295E-002
   5.2501150786021054E-003     2.6000006982613786E-006    -1.2001788670823598E-004     2.6000006982613866E-006    -1.2001753923404450E-004     2.6000007467358239E-006    -7.9705147494116201E-005     4.9522751113582745E-004    -4.4483606910909586E-002     4.9522751113582951E-004    -3.6987435617558434E-002     4.9522751113584035E-004    -3.6987435617558434E-002
   5.4520425816252634E-003     2.7000007552450766E-006    -1.2934961708841052E-004     2.7000007552450850E-006    -1.2934922845610113E-004     2.7000008055839249E-006    -8.6045557402766380E-005     4.9522752218764967E-004    -4.6213270804939900E-002     4.9522752218765195E-004    -3.8428864454899972E-002     4.9522752218766290E-004    -3.8428864454899972E-002
   5.6539700846484214E-003     2.8000008144604408E-006    -1.3903060740487377E-004     2.8000008144604501E-006    -1.3903017450667994E-004     2.8000008666636925E-006    -9.2628518824123578E-005     4.9522753323947297E-004    -4.7942901147809518E-002     4.9522753323947503E-004    -3.9870269211978310E-002     4.9522753323948631E-004    -3.9870269211978310E-002
   5.8558975876715795E-003     2.9000008759074731E-006    -1.4906085066910066E-004     2.9000008759074824E-006    -1.4906037027104520E-004     2.9000009299751277E-006    -9.9454027634923796E-005     4.9522754429129627E-004    -4.9672496881598957E-002     4.9522754429129877E-004    -4.1311649007193862E-002     4.9522754429131004E-004    -4.1311649007193862E-002
   6.0578250906947375E-003     3.0000009395861720E-006    -1.5944033961790780E-004     3.0000009395861822E-006    -1.5943980837876564E-004     3.0000009955182300E-006    -1.0652207955338118E-004     4.9522755534312066E-004    -5.1402056646126036E-002     4.9522755534312304E-004    -4.2753002833004219E-002     4.9522755534313464E-004    -4.2753002833004219E-002
   6.2597525937178947E-003     3.1000010054965385E-006    -1.7016906674397129E-004     3.1000010054965495E-006    -1.7016848120372823E-004     3.1000010632929998E-006    -1.1383267014342658E-004     4.9522756639494515E-004    -5.3131579232339916E-002     4.9522756639494808E-004    -4.4194329908564041E-002     4.9522756639495957E-004    -4.4194329908564041E-002
   6.4616800967410527E-003     3.2000010736385729E-006    -1.8124702429582649E-004     3.2000010736385843E-006    -1.8124638086415291E-004     3.2000011332994368E-006    -1.2138579483250940E-004     4.9522757744677062E-004    -5.4861063431189759E-002     4.9522757744677388E-004    -4.5635629276708056E-002     4.9522757744678548E-004    -4.5635629276708056E-002
   6.6636075997642107E-003     3.3000011440122749E-006    -1.9267420424735074E-004     3.3000011440122867E-006    -1.9267349922260792E-004     3.3000012055375417E-006    -1.2918144888192785E-004     4.9522758849859729E-004    -5.6590507882493368E-002     4.9522758849860021E-004    -4.7076900030648100E-002     4.9522758849861149E-004    -4.7076900030648100E-002
   6.8655351027873688E-003     3.4000012166176440E-006    -2.0445059829776299E-004     3.4000012166176571E-006    -2.0444982788600904E-004     3.4000012800073146E-006    -1.3721962740547843E-004     4.9522759955042395E-004    -5.8319911226068569E-002     4.9522759955042731E-004    -4.8518141288784580E-002     4.9522759955043848E-004    -4.8518141288784580E-002
   7.0674626058105268E-003     3.5000012914546819E-006    -2.1657619793265928E-004     3.5000012914546954E-006    -2.1657535820563138E-004     3.5000013567087550E-006    -1.4550032536352213E-004     4.9522761060225181E-004    -6.0049272403995865E-002     4.9522761060225517E-004    -4.9959352144329346E-002     4.9522761060226644E-004    -4.9959352144329346E-002
   7.2693901088336848E-003     3.6000013685233877E-006    -2.2905099436297747E-004     3.6000013685234017E-006    -2.2905008127713868E-004     3.6000014356418638E-006    -1.5402353757400450E-004     4.9522762165408085E-004    -6.1778590056093069E-002     4.9522762165408378E-004    -5.1400531740871364E-002     4.9522762165409451E-004    -5.1400531740871364E-002
   7.4713176118568429E-003     3.7000014478237620E-006    -2.4187497852499711E-004     3.7000014478237768E-006    -2.4187398794058755E-004     3.7000015168066411E-006    -1.6278925870058777E-004     4.9522763270590979E-004    -6.3507862822178004E-002     4.9522763270591315E-004    -5.2841679171622476E-002     4.9522763270592367E-004    -5.2841679171622476E-002
   7.6732451148800000E-003     3.8000015293558042E-006    -2.5504814114137481E-004     3.8000015293558199E-006    -2.5504706878043117E-004     3.8000016002030862E-006    -1.7179748325943259E-004     4.9522764375773993E-004    -6.5237089644331170E-002     4.9522764375774329E-004    -5.4282793479417411E-002     4.9522764375775315E-004    -5.4282793479417411E-002
   7.8751726179031589E-003     3.9000016131195152E-006    -2.6857047262959137E-004     3.9000016131195322E-006    -2.6856931412554168E-004     3.9000016858312002E-006    -1.8104820560563457E-004     4.9522765480957114E-004    -6.6966269011239032E-002     4.9522765480957440E-004    -5.5723873858222264E-002     4.9522765480958361E-004    -5.5723873858222264E-002
   8.0771001209263161E-003     4.0000016991148951E-006    -2.8244196319350458E-004     4.0000016991149120E-006    -2.8244071404922417E-004     4.0000017736909834E-006    -1.9054141995356939E-004     4.9522766586140236E-004    -6.8695399864982104E-002     4.9522766586140626E-004    -5.7164919325683190E-002     4.9522766586141494E-004    -5.7164919325683190E-002
   8.2790276239494733E-003     4.1000017873419433E-006    -2.9666260276231402E-004     4.1000017873419620E-006    -2.9666125836923056E-004     4.1000018637824342E-006    -2.0027712035739547E-004     4.9522767691323466E-004    -7.0424480845378196E-002     4.9522767691323900E-004    -5.8605929000200591E-002     4.9522767691324669E-004    -5.8605929000200591E-002
   8.4809551269726322E-003     4.2000018778006608E-006    -3.1123238102107861E-004     4.2000018778006811E-006    -3.1123093664777417E-004     4.2000019561055550E-006    -2.1025530072292181E-004     4.9522768796506805E-004    -7.2153510743376489E-002     4.9522768796507271E-004    -6.0046902000174880E-002     4.9522768796507932E-004    -6.0046902000174880E-002
   8.6828826299957893E-003     4.3000019704910484E-006    -3.2615128738019923E-004     4.3000019704910695E-006    -3.2614973819153375E-004     4.3000020506603443E-006    -2.2047595480760817E-004     4.9522769901690262E-004    -7.3882488198794768E-002     4.9522769901690739E-004    -6.1487837444006467E-002     4.9522769901691292E-004    -6.1487837444006467E-002
   8.8848101330189482E-003     4.4000020654131052E-006    -3.4141931100593588E-004     4.4000020654131272E-006    -3.4141765205167909E-004     4.4000021474468028E-006    -2.3093907621039232E-004     4.9522771006873839E-004    -7.5611412002582215E-002     4.9522771006874306E-004    -6.2928734324152955E-002     4.9522771006874772E-004    -6.2928734324152955E-002
   9.0867376360421054E-003     4.5000021625668312E-006    -3.5703644082040815E-004     4.5000021625668549E-006    -3.5703466702389776E-004     4.5000022464649313E-006    -2.4164465837592879E-004     4.9522772112057514E-004    -7.7340280945687984E-002     4.9522772112057958E-004    -6.4369591859768982E-002     4.9522772112058284E-004    -6.4369591859768982E-002
   9.2886651390652643E-003     4.6000022619522273E-006    -3.7300266547107743E-004     4.6000022619522519E-006    -3.7300077164839992E-004     4.6000023477147291E-006    -2.5259269461239077E-004     4.9522773217241319E-004    -7.9069093667929885E-002     4.9522773217241731E-004    -6.5810409093689279E-002     4.9522773217241893E-004    -6.5810409093689279E-002
   9.4905926420884214E-003     4.7000023635692943E-006    -3.8931797336126439E-004     4.7000023635693197E-006    -3.8931595420992309E-004     4.7000024511961970E-006    -2.6378317806180008E-004     4.9522774322425221E-004    -8.0797848960257088E-002     4.9522774322425611E-004    -6.7251185119125700E-002     4.9522774322425611E-004    -6.7251185119125700E-002
   9.6925201451115786E-003     4.8000024674180315E-006    -4.0598235261963156E-004     4.8000024674180577E-006    -4.0598020273775975E-004     4.8000025569093349E-006    -2.7521610172376320E-004     4.9522775427609253E-004    -8.2526545462487402E-002     4.9522775427609611E-004    -6.8691919155232872E-002     4.9522775427609416E-004    -6.8691919155232872E-002
   9.8944476481347375E-003     4.9000025734984395E-006    -4.2299579113070089E-004     4.9000025734984658E-006    -4.2299350500578690E-004     4.9000026648541438E-006    -2.8689145845631902E-004     4.9522776532793383E-004    -8.4255181965569984E-002     4.9522776532793709E-004    -7.0132610219656999E-002     4.9522776532793340E-004    -7.0132610219656999E-002
   1.0096375151157895E-002     5.0000026818105185E-006    -4.4035827653485368E-004     5.0000026818105456E-006    -4.4035584853247082E-004     5.0000027750306219E-006    -2.9880924094711651E-004     4.9522777637977633E-004    -8.5983757260454000E-002     4.9522777637977936E-004    -7.1573257304855642E-002     4.9522777637977372E-004    -7.1573257304855642E-002
   1.0298302654181054E-002     5.1000027923542684E-006    -4.5806979619781305E-004     5.1000027923542964E-006    -4.5806722058088552E-004     5.1000028874387718E-006    -3.1096944173460768E-004     4.9522778743161990E-004    -8.7712269986957275E-002     4.9522778743162294E-004    -7.3013859655172028E-002     4.9522778743161448E-004    -7.3013859655172028E-002
   1.0500230157204211E-002     5.2000029051296901E-006    -4.7613033724116144E-004     5.2000029051297189E-006    -4.7612760815872988E-004     5.2000030020785910E-006    -3.2337205321482908E-004     4.9522779848346456E-004    -8.9440718936028951E-002     4.9522779848346782E-004    -7.4454416363818013E-002     4.9522779848345632E-004    -7.4454416363818013E-002
   1.0702157660227370E-002     5.3000030201367836E-006    -4.9453988654234074E-004     5.3000030201368132E-006    -4.9453699801834641E-004     5.3000031189500819E-006    -3.3601706763631574E-004     4.9522780953531042E-004    -9.1169102898618209E-002     4.9522780953531410E-004    -7.5894926473628305E-002     4.9522780953529936E-004    -7.5894926473628305E-002
   1.0904085163250527E-002     5.4000031373755488E-006    -5.1329843070413461E-004     5.4000031373755793E-006    -5.1329537665673996E-004     5.4000032380532446E-006    -3.4890447708145136E-004     4.9522782058715735E-004    -9.2897420514542847E-002     4.9522782058716191E-004    -7.7335389077814773E-002     4.9522782058714348E-004    -7.7335389077814773E-002
   1.1106012666273684E-002     5.5000032568459858E-006    -5.3240595608518618E-004     5.5000032568460180E-006    -5.3240273031562380E-004     5.5000033593880790E-006    -3.6203427349020429E-004     4.9522783163900657E-004    -9.4625670574752033E-002     4.9522783163901112E-004    -7.8775803395532029E-002     4.9522783163898868E-004    -7.8775803395532029E-002
   1.1307940169296843E-002     5.6000033785480963E-006    -5.5186244879999789E-004     5.6000033785481285E-006    -5.5185904498138442E-004     5.6000034829545844E-006    -3.7540644866097518E-004     4.9522784269085698E-004    -9.6353851870194934E-002     4.9522784269086175E-004    -8.0216168444426264E-002     4.9522784269083573E-004    -8.0216168444426264E-002
   1.1509867672320000E-002     5.7000035024818786E-006    -5.7166789468841394E-004     5.7000035024819125E-006    -5.7166430638514322E-004     5.7000036087527616E-006    -3.8902099423194749E-004     4.9522785374270847E-004    -9.8081963040689363E-002     4.9522785374271410E-004    -8.1656483342897879E-002     4.9522785374268396E-004    -8.1656483342897879E-002
   1.1711795175343159E-002     5.8000036286473352E-006    -5.9182227934613811E-004     5.8000036286473699E-006    -5.9181850000277619E-004     5.8000037367826114E-006    -4.0287790168278264E-004     4.9522786479456223E-004    -9.9810002877184473E-002     4.9522786479456798E-004    -8.3096747083404476E-002     4.9522786479453329E-004    -8.3096747083404476E-002
   1.1913722678366316E-002     5.9000037570444644E-006    -6.1232558809421562E-004     5.9000037570445000E-006    -6.1232161105490609E-004     5.9000038670441338E-006    -4.1697716234394521E-004     4.9522787584641698E-004   -0.10153797001949809          4.9522787584642359E-004    -8.4536958910289256E-002     4.9522787584638402E-004    -8.4536958910289256E-002
   1.2115650181389475E-002     6.0000038876732679E-006    -6.3317780600955138E-004     6.0000038876733052E-006    -6.3317362450693716E-004     6.0000039995373288E-006    -4.3131876740348422E-004     4.9522788689827411E-004   -0.10326586325857937          4.9522788689828105E-004    -8.5977117916764087E-002     4.9522788689823605E-004    -8.5977117916764087E-002
   1.2317577684412632E-002     6.1000040205337458E-006    -6.5437891792490964E-004     6.1000040205337847E-006    -6.5437452506910711E-004     6.1000041342621974E-006    -4.4590270790194721E-004     4.9522789795013351E-004   -0.10499368138537744          4.9522789795014024E-004    -8.7417223145663678E-002     4.9522789795008917E-004    -8.7417223145663678E-002
   1.2519505187435789E-002     6.2000041556258988E-006    -6.7592890839839645E-004     6.2000041556259377E-006    -6.7592429719649425E-004     6.2000042712187402E-006    -4.6072897471373039E-004     4.9522790900199400E-004   -0.10672142303971019          4.9522790900200138E-004    -8.8857273690199884E-002     4.9522790900194435E-004    -8.8857273690199884E-002
   1.2721432690458948E-002     6.3000042929497261E-006    -6.9782776174397718E-004     6.3000042929497668E-006    -6.9782292508899213E-004     6.3000044104069556E-006    -4.7579755856572831E-004     4.9522792005385677E-004   -0.10844908701252672          4.9522792005386447E-004    -9.0297268668773092E-002     4.9522792005380061E-004    -9.0297268668773092E-002
   1.2923360193482105E-002     6.4000044325052294E-006    -7.2007546203147659E-004     6.4000044325052709E-006    -7.2007039269136300E-004     6.4000045518268446E-006    -4.9110845004157245E-004     4.9522793110572171E-004   -0.11017667209477622          4.9522793110572973E-004    -9.1737207300537971E-002     4.9522793110565904E-004    -9.1737207300537971E-002
   1.3125287696505264E-002     6.5000045742924079E-006    -7.4267199305606119E-004     6.5000045742924511E-006    -7.4266668369330879E-004     6.5000046954784078E-006    -5.0666163957315425E-004     4.9522794215758892E-004   -0.11190417692627648          4.9522794215759705E-004    -9.3177088477197870E-002     4.9522794215751866E-004    -9.3177088477197870E-002
   1.3327215199528421E-002     6.6000047183112633E-006    -7.6561733836875718E-004     6.6000047183113082E-006    -7.6561178152942941E-004     6.6000048413616471E-006    -5.2245711743129997E-004     4.9522795320945841E-004   -0.11363160029797670          4.9522795320946654E-004    -9.4616911443096002E-002     4.9522795320938034E-004    -9.4616911443096002E-002
   1.3529142702551580E-002     6.7000048645617955E-006    -7.8891148127644979E-004     6.7000048645618430E-006    -7.8890566937931327E-004     6.7000049894765606E-006    -5.3849487374442050E-004     4.9522796426133017E-004   -0.11535894100082600          4.9522796426133830E-004    -9.6056675291444210E-002     4.9522796426124344E-004    -9.6056675291444210E-002
   1.3731070205574738E-002     6.8000050130440055E-006    -8.1255440481136623E-004     6.8000050130440537E-006    -8.1254833016745963E-004     6.8000051398231494E-006    -5.5477489849342513E-004     4.9522797531320422E-004   -0.11708619767464222          4.9522797531321246E-004    -9.7496379065077229E-002     4.9522797531310881E-004    -9.7496379065077229E-002
   1.3932997708597895E-002     6.9000051637578923E-006    -8.3654609176159298E-004     6.9000051637579422E-006    -8.3653974656337023E-004     6.9000052924014141E-006    -5.7129718149815842E-004     4.9522798636508043E-004   -0.11881336911037452          4.9522798636508899E-004    -9.8936021957961126E-002     4.9522798636497526E-004    -9.8936021957961126E-002
   1.4134925211621054E-002     7.0000053167034576E-006    -8.6088652464055837E-004     7.0000053167035093E-006    -8.6087990098157358E-004     7.0000054472113549E-006    -5.8806171243774451E-004     4.9522799741695891E-004   -0.12054045394784067          4.9522799741696824E-004   -0.10037560298774210          4.9522799741684388E-004   -0.10037560298774210     
   1.4336852714644211E-002     7.1000054718807015E-006    -8.8557568571755033E-004     7.1000054718807557E-006    -8.8556877558168621E-004     7.1000056042529725E-006    -6.0506848083109049E-004     4.9522800846884076E-004   -0.12226745097798991          4.9522800846884998E-004   -0.10181512127282052          4.9522800846871489E-004   -0.10181512127282052     
   1.4538780217667370E-002     7.2000056292896248E-006    -9.1061355701771581E-004     7.2000056292896815E-006    -9.1060635226833104E-004     7.2000057635262670E-006    -6.2231747604875418E-004     4.9522801952072500E-004   -0.12399435899177133          4.9522801952073443E-004   -0.10325457593159681          4.9522801952058806E-004   -0.10325457593159681     
   1.4740707720690527E-002     7.3000057889302283E-006    -9.3600012029154374E-004     7.3000057889302876E-006    -9.3599261269130727E-004     7.3000059250312392E-006    -6.3980868731294404E-004     4.9522803057261129E-004   -0.12572117662900278          4.9522803057262170E-004   -0.10469396608247139          4.9522803057246265E-004   -0.10469396608247139     
   1.4942635223713686E-002     7.4000059508025130E-006    -9.6173535707590012E-004     7.4000059508025740E-006    -9.6172753824547055E-004     7.4000060887678874E-006    -6.5754210369751900E-004     4.9522804162450116E-004   -0.12744790283176480          4.9522804162451190E-004   -0.10613329084384464          4.9522804162433918E-004   -0.10613329084384464     
   1.5144562726736843E-002     7.5000061149064787E-006    -9.8781924860247500E-004     7.5000061149065405E-006    -9.8781111007083190E-004     7.5000062547362150E-006    -6.7551771412290257E-004     4.9522805267639429E-004   -0.12917453608874380          4.9522805267640513E-004   -0.10757254930892843          4.9522805267621811E-004   -0.10757254930892843     
   1.5346490229760000E-002     7.6000062812421247E-006    -1.0142517758893355E-003     7.6000062812421899E-006    -1.0142433090525851E-003     7.6000064229362203E-006    -6.9373550735693035E-004     4.9522806372828969E-004   -0.13090107534202033          4.9522806372830129E-004   -0.10901174049536891          4.9522806372809941E-004   -0.10901174049536891     
   1.5548417732783159E-002     7.7000064498094543E-006    -1.0410329196798903E-003     7.7000064498095221E-006    -1.0410241158211335E-003     7.7000065933679050E-006    -7.1219547201230684E-004     4.9522807478018834E-004   -0.13262751923141219          4.9522807478020081E-004   -0.11045086354675504          4.9522807477998376E-004   -0.11045086354675504     
   1.5750345235806318E-002     7.8000066206084667E-006    -1.0681626604428906E-003     7.8000066206085362E-006    -1.0681535107521572E-003     7.8000067660312708E-006    -7.3089759655253956E-004     4.9522808583209058E-004   -0.13435386639673716          4.9522808583210359E-004   -0.11188991765705292          4.9522808583187048E-004   -0.11188991765705292     
   1.5952272738829473E-002     7.9000067936391619E-006    -1.0956409784334633E-003     7.9000067936392347E-006    -1.0956314739665237E-003     7.9000069409263160E-006    -7.4984186930041605E-004     4.9522809688399606E-004   -0.13608011578007578          4.9522809688400994E-004   -0.11332890184390870          4.9522809688375938E-004   -0.11332890184390870     
   1.6154200241852632E-002     8.0000069689015416E-006    -1.1234678536320786E-003     8.0000069689016178E-006    -1.1234579853304325E-003     8.0000071180530423E-006    -7.6902827841850640E-004     4.9522810793590501E-004   -0.13780626602124588          4.9522810793591987E-004   -0.11476781522572281          4.9522810793565088E-004   -0.11476781522572281     
   1.6356127744875791E-002     8.1000071463956074E-006    -1.1516432657445474E-003     8.1000071463956870E-006    -1.1516330244554064E-003     8.1000072974114497E-006    -7.8845681192103170E-004     4.9522811898781841E-004   -0.13953231576006525          4.9522811898783348E-004   -0.11620665692089564          4.9522811898754552E-004   -0.11620665692089564     
   1.6558055247898947E-002     8.2000073261213594E-006    -1.1801671942325404E-003     8.2000073261214424E-006    -1.1801565706982776E-003     8.2000074790015365E-006    -8.0812745766877729E-004     4.9522813003973517E-004   -0.14125826378748305          4.9522813003975068E-004   -0.11764542602263905          4.9522813003944244E-004   -0.11764542602263905     
   1.6759982750922105E-002     8.3000075080787976E-006    -1.2090396183135877E-003     8.3000075080788840E-006    -1.2090286031612998E-003     8.3000076628233078E-006    -8.2804020337502672E-004     4.9522814109165649E-004   -0.14298410889444846          4.9522814109167210E-004   -0.11908412157378775          4.9522814109134272E-004   -0.11908412157378775     
   1.6961910253945264E-002     8.4000076922679237E-006    -1.2382605169610787E-003     8.4000076922680135E-006    -1.2382491006921379E-003     8.4000078488767635E-006    -8.4819503659199868E-004     4.9522815214358116E-004   -0.14470984987191063          4.9522815214359753E-004   -0.12052274276830784          4.9522815214324604E-004   -0.12052274276830784     
   1.7163837756968423E-002     8.5000078786887394E-006    -1.2678298688737445E-003     8.5000078786888308E-006    -1.2678180418838536E-003     8.5000080371619004E-006    -8.6859194474136440E-004     4.9522816319551039E-004   -0.14643548535968737          4.9522816319552709E-004   -0.12196128874978826          4.9522816319515206E-004   -0.12196128874978826     
   1.7365765259991579E-002     8.6000080673412429E-006    -1.2977476525061757E-003     8.6000080673413377E-006    -1.2977354050749785E-003     8.6000082276787234E-006    -8.8923091508542548E-004     4.9522817424744407E-004   -0.14816101414872787          4.9522817424746098E-004   -0.12339975851068666          4.9522817424706145E-004   -0.12339975851068666     
