   0.0000000000000000       0.31223645638348058       0.46837659874109244       0.54644725094331559       0.58546563305598875       0.60494739899780914       0.61465518480891568       0.61947303588914948       0.62184441981606331       0.62299181333945641       0.62352683155810418       0.62375547175483337       0.62383082781632715       0.62382949442666435       0.62378979284520708       0.62373089568646545       0.62366239526958267       0.62358909077712765       0.62351338332795703       0.62343647426092685       0.62335896465061846       0.62328115525224026       0.62320319656764833       0.62312516392516437       0.62304709504290123       0.62296900882213924       0.62289091474987446       0.62281281760302354       0.62273471980199291       0.62265662258819721       0.62257852661318458       0.62250043223338336       0.62242233965756710       0.62234424902063235       0.62226616042051164       0.62218807393664022       0.62210998963919550       0.62203190759371974       0.62195382786343245       0.62187575051038724       0.62179767559605092       0.62171960318159247       0.62164153332802807       0.62156346609629332       0.62148540154727927       0.62140733974185047       0.62132928074085392       0.62125122460512305       0.62117317139548034       0.62109512117273769       0.62101707399769734       0.62093902993115191       0.62086098903388387       0.62078295136666561       0.62070491699025987       0.62062688596541871       0.62054885835288398       0.62047083421338678       0.62039281360764742       0.62031479659637501       0.62023678324026754       0.62015877360001170       0.62008076773628262       0.62000276570974355       0.61992476758104553       0.61984677341082806       0.61976878325971774       0.61969079718832898       0.61961281525726331       0.61953483752710947       0.61945686405844291       0.61937889491182596       0.61930093014780752       0.61922296982692260       0.61914501400969268       0.61906706275662504       0.61898911612821284       0.61891117418493447       0.61883323698725445       0.61875530459562178       0.61867737707047088       0.61859945447222109       0.61852153686127609       0.61844362429802446       0.61836571684283859       0.61828781455607529       0.61820991749807530       0.61813202572916293       0.61805413930964603       0.61797625829981606       0.61789838275994746       0.61782051275029759       0.61774264833110670       0.61766478956259763       0.61758693650497576       0.61750908921842862       0.61743124776312575       0.61735341219921869       0.61727558258684057       0.61719775898610607       0.61711994145711124       0.61704213005993314       0.61696432485462993       0.61688652590124049       0.61680873325978414       0.61673094699026065       0.61665316715265039       0.61657539380691317       0.61649762701298894       0.61641986683079741       0.61634211332023769       0.61626436654118788       0.61618662655350587       0.61610889341702779       0.61603116719156903       0.61595344793692319       0.61587573571286236       0.61579803057913707       0.61572033259547554       0.61564264182158390       0.61556495831714619       0.61548728214182358       0.61540961335525457       0.61533195201705515       0.61525429818681787       0.61517665192411208       0.61509901328848371       0.61502138233945514       0.61494375913652510       0.61486614373916793       0.61478853620683427       0.61471093659895015       0.61463334497491695       0.61455576139411172       0.61447818591588643       0.61440061859956807       0.61432305950445831       0.61424550868983352       0.61416796621494441       0.61409043213901582       0.61401290652124674       0.61393538942081016       0.61385788089685256       0.61378038100849397       0.61370288981482779       0.61362540737492044       0.61354793374781158       0.61347046899251367       0.61339301316801143       0.61331556633326245       0.61323812854719639       0.61316069986871502       0.61308328035669191       0.61300587006997254       0.61292846906737397       0.61285107740768441       0.61277369514966373       0.61269632235204241       0.61261895907352182       0.61254160537277436       0.61246426130844256       0.61238692693913954       0.61230960232344833       0.61223228751992220       0.61215498258708423       0.61207768758342684       0.61200040256741217       0.61192312759747158       0.61184586273200559       0.61176860802938371       0.61169136354794384       0.61161412934599313       0.61153690548180661       0.61145969201362771       0.61138248899966796       0.61130529649810683       0.61122811456709147       0.61115094326473685       0.61107378264912482       0.61099663277830485       0.61091949371029330       0.61084236550307347       0.61076524821459521       0.61068814190277532       0.61061104662549637       0.61053396244060765       0.61045688940592424       0.61037982757922693       0.61030277701826252       0.61022573778074318       0.61014870992434633       0.61007169350671475       0.60999468858545602       0.60991769521814276       0.60984071346231228       0.60976374337546602       0.60968678501507034       0.60960983843855532       0.60953290370331525       0.60945598086670805       0.60937906998605573       0.60930217111864338       0.60922528432171963       0.60914840965249617       0.60907154716814793       0.60899469692581232       0.60891785898258977       0.60884103339554307       0.60876422022169729       0.60868741951803962       0.60861063134151983       0.60853385574904872       0.60845709279749915       0.60838034254370588       0.60830360504446435       0.60822688035653172       0.60815016853662573       0.60807346964142550       0.60799678372757071       0.60792011085166120       0.60784345107025772       0.60776680443988074       0.60769017101701139       0.60761355085809032       0.60753694401951797       0.60746035055765435       0.60738377052881887       0.60730720398929039       0.60723065099530671       0.60715411160306454       0.60707758586871940       0.60700107384838553       0.60692457559813551       0.60684809117400040       0.60677162063196932       0.60669516402798918       0.60661872141796502       0.60654229285775940       0.60646587840319244       0.60638947811004174       0.60631309203404182       0.60623672023088460       0.60616036275621854       0.60608401966564895       0.60600769101473795       0.60593137685900389       0.60585507725392129       0.60577879225492093       0.60570252191738949       0.60562626629666971       0.60555002544805969       0.60547379942681301       0.60539758828813872       0.60532139208720115       0.60524521087911953       0.60516904471896793       0.60509289366177532       0.60501675776252517       0.60494063707615542       0.60486453165755816       0.60478844156157985       0.60471236684302065       0.60463630755663478       0.60456026375713012       0.60448423549916785       0.60440822283736284       0.60433222582628310       0.60425624452044946       0.60418027897433613       0.60410432924236968       0.60402839537892961       0.60395247743834790       0.60387657547490858       0.60380068954284816       0.60372481969635516       0.60364896598956985       0.60357312847658451       0.60349730721144268       0.60342150224813973       0.60334571364062217       0.60326994144278756       0.60319418570848482       0.60311844649151347       0.60304272384562385       0.60296701782451678       0.60289132848184390       0.60281565587120678       0.60274000004615724       0.60266436106019716       0.60258873896677834       0.60251313381930249       0.60243754567112051       0.60236197457553298       0.60228642058578985       0.60221088375509013       0.60213536413658186       0.60205986178336224       0.60198437674847682       0.60190890908491990       0.60183345884563455       0.60175802608351159       0.60168261085139074       0.60160721320205912       0.60153183318825243       0.60145647086265341       0.60138112627789309       0.60130579948654961       0.60123049054114874       0.60115519949416329       0.60107992639801322       0.60100467130506563       0.60092943426763434       0.60085421533797978       0.60077901456830896       0.60070383201077537       0.60062866771747869       0.60055352174046495       0.60047839413172621       0.60040328494320017       0.60032819422677031       0.60025312203426617       0.60017806841746235       0.60010303342807891       0.60002801711778120       0.59995301953817959       0.59987804074082951       0.59980308077723132       0.59972813969882977       0.59965321755701451       0.59957831440311948       0.59950343028842312       0.59942856526414767       0.59935371938145987       0.59927889269147028       0.59920408524523305       0.59912929709374629       0.59905452828795147       0.59897977887873366       0.59890504891692109       0.59883033845328515       0.59875564753854049       0.59868097622334437       0.59860632455829721       0.59853169259394201       0.59845708038076395       0.59838248796919113       0.59830791540959360       0.59823336275228389       0.59815883004751635       0.59808431734548750       0.59800982469633535       0.59793535215013993       0.59786089975692269       0.59778646756664655       0.59771205562921570       0.59763766399447549       0.59756329271221265       0.59748894183215462       0.59741461140396968       0.59734030147726702       0.59726601210159647       0.59719174332644798       0.59711749520125235       0.59704326777538030       0.59696906109814285       0.59689487521879092       0.59682071018651561       0.59674656605044751       0.59667244285965693       0.59659834066315398       0.59652425950988797       0.59645019944874778       0.59637616052856113       0.59630214279809513       0.59622814630605581       0.59615417110108826       0.59608021723177596       0.59600628474664141       0.59593237369414542       0.59585848412268738       0.59578461608060473       0.59571076961617342       0.59563694477760731       0.59556314161305834       0.59548936017061638       0.59541560049830888       0.59534186264410105       0.59526814665589578       0.59519445258153303       0.59512078046879047       0.59504713036538281       0.59497350231896196       0.59489989637711671       0.59482631258737295       0.59475275099719316       0.59467921165397652       0.59460569460505897       0.59453219989771289       0.59445872757914697       0.59438527769650595       0.59431185029687128       0.59423844542726001       0.59416506313462525       0.59409170346585616       0.59401836646777739       0.59394505218714944       0.59387176067066816       0.59379849196496504       0.59372524611660671       0.59365202317209542       0.59357882317786814       0.59350564618029733       0.59343249222568972       0.59335936136028766       0.59328625363026777       0.59321316908174138       0.59314010776075454       0.59306706971328771       0.59299405498525559       0.59292106362250707       0.59284809567082541       0.59277515117592805       0.59270223018346613       0.59262933273902463       0.59255645888812247       0.59248360867621230       0.59241078214868015       0.59233797935084598       0.59226520032796259       0.59219244512521640       0.59211971378772699       0.59204700636054730       0.59197432288866292       0.59190166341699268       0.59182902799038795       0.59175641665363321       0.59168382945144549       0.59161126642847417       0.59153872762930138       0.59146621309844172       0.59139372288034187       0.59132125701938099       0.59124881555986997       0.59117639854605220       0.59110400602210278       0.59103163803212877       0.59095929462016894       0.59088697583019389       0.59081468170610574       0.59074241229173807       0.59067016763085600       0.59059794776715613       0.59052575274426600       0.59045358260574488       0.59038143739508253       0.59030931715570001       0.59023722193094963       0.59016515176411399       0.59009310669840687       0.59002108677697251       0.58994909204288604       0.58987712253915292       0.58980517830870904       0.58973325939442089       0.58966136583908491       0.58958949768542812       0.58951765497610731       0.58944583775370973       0.58937404606075239       0.58930227993968198       0.58923053943287551       0.58915882458263924       0.58908713543120950       0.58901547202075200       0.58894383439336195       0.58887222259106431       0.58880063665581295       0.58872907662949125       0.58865754255391201       0.58858603447081681       0.58851455242187667       0.58844309644869119       0.58837166659278928       0.58830026289562853       0.58822888539859519       0.58815753414300442       0.58808620917010013       0.58801491052105437       0.58794363823696827       0.58787239235887079       0.58780117292771972       0.58772997998440091       0.58765881356972838       0.58758767372444454       0.58751656048921952       0.58744547390465185       0.58737441401126778       0.58730338084952172       0.58723237445979548       0.58716139488239871       0.58709044215756911       0.58701951632547178       0.58694861742619908       0.58687774549977145       0.58680690058613616       0.58673608272516831       0.58666529195666994       0.58659452832037062       0.58652379185592696       0.58645308260292273       0.58638240060086855       0.58631174588920232       0.58624111850728866       0.58617051849441926       0.58609994588981240       0.58602940073261323       0.58595888306189348       0.58588839291665151       0.58581793033581253       0.58574749535822790       0.58567708802267571       0.58560670836786022       0.58553635643241209       0.58546603225488847       0.58539573587377247       0.58532546732747348       0.58525522665432683       0.58518501389259436       0.58511482908046342       0.58504467225604762       0.58497454345738620       0.58490444272244468       0.58483437008911388       0.58476432559521052       0.58469430927847721       0.58462432117658192       0.58455436132711835       0.58448442976760562       0.58441452653548853       0.58434465166813709       0.58427480520284669       0.58420498717683844       0.58413519762725807       0.58406543659117705       0.58399570410559176       0.58392600020742391       0.58385632493352024       0.58378667832065234       0.58371706040551707       0.58364747122473593       0.58357791081485577       0.58350837921234777       0.58343887645360815       0.58336940257495806       0.58329995761264308       0.58323054160283361       0.58316115458162476       0.58309179658503585       0.58302246764901111       0.58295316780941930       0.58288389710205346       0.58281465556263090       0.58274544322679367       0.58267626013010787       0.58260710630806400       0.58253798179607674       0.58246888662948515       0.58239982084355224       0.58233078447346520       0.58226177755433539       0.58219280012119823       0.58212385220901297       0.58205493385266316       0.58198604508695617       0.58191718594662289       0.58184835646631872       0.58177955668062242       0.58171078662403664       0.58164204633098793       0.58157333583582627       0.58150465517282568       0.58143600437618381       0.58136738348002159       0.58129879251838368       0.58123023152523845       0.58116170053447780       0.58109319957991690       0.58102472869529431       0.58095628791427234       0.58088787727043656       0.58081949679729594       0.58075114652828252       0.58068282649675174       0.58061453673598273       0.58054627727917729       0.58047804815946080       0.58040984940988161       0.58034168106341133       0.58027354315294466       0.58020543571129923       0.58013735877121630       0.58006931236535952       0.58000129652631582       0.57993331128659520       0.57986535667863059       0.57979743273477791       0.57972953948731565       0.57966167696844562       0.57959384521029222       0.57952604424490295       0.57945827410424788       0.57939053482022007       0.57932282642463506       0.57925514894923147       0.57918750242567052       0.57911988688553606       0.57905230236033478       0.57898474888149587       0.57891722648037125       0.57884973518823557       0.57878227503628576       0.57871484605564183       0.57864744827734582       0.57858008173236264       0.57851274645157957       0.57844544246580665       0.57837816980577628       0.57831092850214316       0.57824371858548462       0.57817654008630048       0.57810939303501274       0.57804227746196613       0.57797519339742764       0.57790814087158648       0.57784111991455434       0.57777413055636540       0.57770717282697615       0.57764024675626513       0.57757335237403362       0.57750648971000462       0.57743965879382397       0.57737285965505947       0.57730609232320129       0.57723935682766181       0.57717265319777578       0.57710598146279990       0.57703934165191340       0.57697273379421732       0.57690615791873534       0.57683961405441297       0.57677310223011824       0.57670662247464100       0.57664017481669350       0.57657375928491006       0.57650737590784706       0.57644102471398329       0.57637470573171923       0.57630841898937801       0.57624216451520460       0.57617594233736591       0.57610975248395124       0.57604359498297186       0.57597746986236131       0.57591137714997498       0.57584531687359042       0.57577928906090736       0.57571329373954760       0.57564733093705500       0.57558140068089536       0.57551550299845677       0.57544963791704917       0.57538380546390477       0.57531800566617786       0.57525223855094454       0.57518650414520323       0.57512080247587438       0.57505513356980043       0.57498949745374606       0.57492389415439771       0.57485832369836409       0.57479278611217599       0.57472728142228624       0.57466180965506986       0.57459637083682358       0.57453096499376677       0.57446559215204041       0.57440025233770775       0.57433494557675413       0.57426967189508704       0.57420443131853593       0.57413922387285254       0.57407404958371056       0.57400890847670594       0.57394380057735661       0.57387872591110267       0.57381368450330639       0.57374867637925220       0.57368370156414661       0.57361876008311841       0.57355385196121844       0.57348897722341963       0.57342413589461727       0.57335932799962885       0.57329455356319403       0.57322981260997452       0.57316510516455432       0.57310043125143995       0.57303579089505963       0.57297118411976433       0.57290661094982709       0.57284207140944321       0.57277756552273018       0.57271309331372799       0.57264865480639882       0.57258425002462721       0.57251987899222001       0.57245554173290647       0.57239123827033811       0.57232696862808896       0.57226273282965534       0.57219853089845585       0.57213436285783192       0.57207022873104707       0.57200612854128741       0.57194206231166145       0.57187803006520022       0.57181403182485735       0.57175006761350866       0.57168613745395291       0.57162224136891127       0.57155837938102749       0.57149455151286765       0.57143075778692087       0.57136699822559867       0.57130327285123528       0.57123958168608746       0.57117592475233492       0.57111230207207975       0.57104871366734700       0.57098515956008433       0.57092163977216248       0.57085815432537457       0.57079470324143666       0.57073128654198779       0.57066790424858982       0.57060455638272733       0.57054124296580788       0.57047796401916218       0.57041471956404355       0.57035150962162828       0.57028833421301606       0.57022519335922917       0.57016208708121319       0.57009901539983676       0.57003597833589137       0.56997297591009211       0.56991000814307657       0.56984707505540610       0.56978417666756498       0.56972131299996076       0.56965848407292419       0.56959568990670939       0.56953293052149379       0.56947020593737807       0.56940751617438623       0.56934486125246619       0.56928224119148851       0.56921965601124758       0.56915710573146139       0.56909459037177135       0.56903210995174214       0.56896966449086239       0.56890725400854436       0.56884487852412369       0.56878253805685974       0.56872023262593552       0.56865796225045806       0.56859572694945781       0.56853352674188928       0.56847136164663048       0.56840923168248381       0.56834713686817495       0.56828507722235400       0.56822305276359453       0.56816106351039464       0.56809910948117626       0.56803719069428527       0.56797530716799161       0.56791345892048961       0.56785164596989746       0.56778986833425793       0.56772812603153766       0.56766641907962778       0.56760474749634371       0.56754311129942503       0.56748151050653617       0.56741994513526539       0.56735841520312591       0.56729692072755522       0.56723546172591532       0.56717403821549295       0.56711265021349921       0.56705129773707019       0.56698998080326646       0.56692869942907342       0.56686745363140112       0.56680624342708430       0.56674506883288323       0.56668392986548211       0.56662282654149088       0.56656175887744420       0.56650072688980158       0.56643973059494768       0.56637877000919234       0.56631784514877048       0.56625695602984227       0.56619610266849307       0.56613528508073341       0.56607450328249953       0.56601375728965242       0.56595304711797900       0.56589237278319138       0.56583173430092737       0.56577113168674986       0.56571056495614802       0.56565003412453607       0.56558953920725408       0.56552908021956783       0.56546865717666905       0.56540827009367511       0.56534791898562908       0.56528760386750032       0.56522732475418380       0.56516708166050078       0.56510687460119824       0.56504670359094944       0.56498656864435381       0.56492646977593697       0.56486640700015067       0.56480638033137298       0.56474638978390834       0.56468643537198748       0.56462651710976786       0.56456663501133320       0.56450678909069352       0.56444697936178578       0.56438720583847368       0.56432746853454707       0.56426776746372309       0.56420810263964527       0.56414847407588420       0.56408888178593719       0.56402932578322862       0.56396980608111003       0.56391032269285957       0.56385087563168279       0.56379146491071241       0.56373209054300821       0.56367275254155724       0.56361345091927384       0.56355418568899995       0.56349495686350459       0.56343576445548449       0.56337660847756388       0.56331748894229428       0.56325840586215536       0.56319935924955400       0.56314034911682509       0.56308137547623127       0.56302243833996291       0.56296353772013830       0.56290467362880403       0.56284584607793442       0.56278705507943194       0.56272830064512702       0.56266958278677837       0.56261090151607329       0.56255225684462706       0.56249364878398322       0.56243507734561393       0.56237654254091984       0.56231804438123012       0.56225958287780253       0.56220115804182358       0.56214276988440803       0.56208441841659995       0.56202610364937211       0.56196782559362612       0.56190958426019244       0.56185137965983079       0.56179321180322972       0.56173508070100708       0.56167698636370988       0.56161892880181419       0.56156090802572578       0.56150292404577939       0.56144497687223938       0.56138706651529979       0.56132919298508388       0.56127135629164482       0.56121355644496529       0.56115579345495781       0.56109806733146461       0.56104037808425777       0.56098272572303953       0.56092511025744207       0.56086753169702741       0.56080999005128795       0.56075248532964606       0.56069501754145457       0.56063758669599650       0.56058019280248528       0.56052283587006480       0.56046551590780957       0.56040823292472441       0.56035098692974505       0.56029377793173774       0.56023660593949953       0.56017947096175846       0.56012237300717338       0.56006531208433408       0.56000828820176141       0.55995130136790727       0.55989435159115497       0.55983743887981863       0.55978056324214409       0.55972372468630827       0.55966692322041978       0.55961015885251864       0.55955343159057613       0.55949674144249562       0.55944008841611204       0.55938347251919207       0.55932689375943423       0.55927035214446885       0.55921384768185856       0.55915738037909768       0.55910095024361295       0.55904455728276314       0.55898820150383921       0.55893188291406459       0.55887560152059512       0.55881935733051902       0.55876315035085711       0.55870698058856272       0.55865084805052190       0.55859475274355375       0.55853869467440975       0.55848267384977446       0.55842669027626546       0.55837074396043318       0.55831483490876144       0.55825896312766710       0.55820312862350008       0.55814733140254391       0.55809157147101540       0.55803584883506485       0.55798016350077606       0.55792451547416666       0.55786890476118745       0.55781333136772349       0.55775779529959335       0.55770229656254988       0.55764683516227942       0.55759141110440291       0.55753602439447492       0.55748067503798449       0.55742536304035484       0.55737008840694346       0.55731485114304258       0.55725965125387855       0.55720448874461248       0.55714936362034029       0.55709427588609206       0.55703922554683338       0.55698421260746422       0.55692923707281972       0.55687429894766982       0.55681939823671978       0.55676453494461009       0.55670970907591621       0.55665492063514910       0.55660016962675507       0.55654545605511607       0.55649077992454943       0.55643614123930807       0.55638154000358064       0.55632697622149185       0.55627244989710201       0.55621796103440713       0.55616350963733985       0.55610909570976841       0.55605471925549754       0.55600038027826804       0.55594607878175706       0.55589181476957805       0.55583758824528118       0.55578339921235298       0.55576533620137691     
