   0.0000000000000000        1.3778024033207774E-003   2.7923135824850960E-003   4.2443450095256052E-003   5.7347207091346594E-003   7.2642772810918551E-003   8.8338639162462013E-003   1.0444342405838244E-002   1.2096587143935772E-002   1.3791485122762178E-002   1.5529935920689851E-002   1.7312851682674320E-002   1.9141157092901494E-002   2.1015789339417296E-002   2.2937698070513653E-002   2.4907845342637926E-002   2.6927205559601573E-002   2.8996765402848190E-002   3.1117523752562784E-002   3.3290491599386809E-002   3.5516691946508375E-002   3.7797159701906655E-002   4.0132941560517249E-002   4.2525095876099879E-002   4.4974692522581378E-002   4.7482812744655149E-002   5.0050548997416719E-002   5.2679004774822555E-002   5.5369294426757962E-002   5.8122542964505981E-002   6.0939885854407974E-002   6.3822468799521193E-002   6.6771447509072157E-002   6.9787987455515094E-002   7.2873263619006645E-002   7.6028460219118563E-002   7.9254770433613439E-002   8.2553396104110222E-002   8.5925547428481061E-002   8.9372442639826022E-002   9.2895307671871138E-002   9.6495375810658715E-002  0.10017388733239486       0.10393208912732706       0.10777123430955085       0.11169258181262669       0.11569739597093001       0.11978694608663555       0.12396250598227647       0.12822535353880832       0.13257677021914130       0.13701804057708258       0.14155045175168868       0.14617529294700354       0.15089385489718191       0.15570742931702788       0.16061730833795862       0.16562478392946092       0.17073114730608224       0.17593768832004572       0.18124569483956238       0.18665645211297271       0.19217124211881464       0.19779134290198519       0.20351802789612572       0.20935256523243237       0.21529621703506460       0.22135023870337803       0.22751587818119087       0.23379437521336235       0.24018696058991101       0.24669485537799926       0.25331927014204925       0.26006140415234114       0.26692244458243297       0.27390356569574881       0.28100592802173824       0.28823067752198384       0.29557894474671198       0.30305184398211082       0.31065047238894827       0.31837590913294372       0.32622921450740855       0.33421142904866763       0.34232357264481106       0.35056664363830642       0.35894161792307616       0.36744944803662244       0.37609106224780026       0.38486736364088803       0.39377922919658520       0.40282750887062174       0.41201302467062978       0.42133656973200773       0.43079890739346088       0.44040077027296765       0.45014285934489440       0.46002584301902910       0.47005035622229763       0.48021699948394331       0.49052633802494161       0.50097890085250985       0.51157517986045220       0.52231562893623051       0.53320066307554148       0.54423065750525690       0.55540594681559707       0.56672682410234065       0.57819354011995883       0.58980630244652998       0.60156527466128695       0.61347057553566320       0.62552227823869866       0.63772040955769460       0.65006494913490565       0.66255582872122765       0.67519293144765347       0.68797609111537505       0.70090509150537339       0.71397966570834148       0.72719949547572527       0.74056421059273914       0.75407338827414583       0.76772655258356326       0.78152317387712333       0.79546266827220780       0.80954439714201143       0.82376766663666279       0.83813172723163043       0.85263577330405704       0.86727894273774198       0.88206031655738049       0.89697891859268974       0.91203371517303800       0.92722361485311644       0.94254746817022805       0.95800406743370170       0.97359214654692128       0.98931038086244005        1.0051573870705681        1.0211317231219081        1.0372318881841209        1.0534563226333769        1.0698034080806003        1.0862714674329872        1.1028587649909303        1.1195635065804823        1.1363838397216570        1.1533178538326030        1.1703635804697823        1.1875189936041686        1.2047820099335040        1.2221504892306214        1.2396222347277162        1.2571949935364977        1.2748664571041048        1.2926342617045892        1.3104959889657850        1.3284491664312605        1.3464912681571601        1.3646197153435271        1.3828318769998107        1.4011250706441361        1.4194965630359582        1.4379435709415307        1.4564632619318285        1.4750527552123063        1.4937091224839245        1.5124293888349207        1.5312105336626436        1.5500494916247660        1.5689431536192802        1.5878883677924904        1.6068819405742440        1.6259206377397177        1.6450011854968698        1.6641202715988122        1.6832745464801899        1.7024606244167777        1.7216750847073412        1.7409144728769157        1.7601753019005117        1.7794540534464132        1.7987471791379575        1.8180511018330001        1.8373622169199260        1.8566768936293536        1.8759914763603891        1.8953022860205555        1.9146056213782461        1.9338977604267751        1.9531749617589484        1.9724334659511009        1.9916694969556785        2.0108792635011179        2.0300589604982195        2.0492047704518779        2.0683128648770053        2.0873794057179573        2.1064005467700624        2.1253724351025935        2.1442912124818658        2.1631530167937223        2.1819539834642812        2.2006902468780409        2.2193579417923495        2.2379532047473378        2.2564721754703680        2.2749109982740956        2.2932658234472383        2.3115328086372551        2.3297081202239340        2.3477879346833026        2.3657684399407040        2.3836458367126356        2.4014163398361896        2.4190761795858085        2.4366216029761687        2.4540488750507632        2.4713542801555941        2.4885341231970051        2.5055847308833421        2.5225024529497091        2.5392836633652802        2.5559247615226237        2.5724221734084853        2.5887723527556652        2.6049717821753697        2.6210169742697125        2.6369044727239275        2.6526308533779384        2.6681927252768474        2.6835867317002000        2.6988095511694707        2.7138578984337944        2.7287285254334366        2.7434182222409618        2.7579238179797971        2.7722421817201508        2.7863702233520180        2.8003048944352109        2.8140431890263904        2.8275821444828564        2.8409188422433451        2.8540504085854383        2.8669740153599776        2.8796868807021925        2.8921862697197707        2.9044694951579437        2.9165339180415542        2.9283769482943094        2.9399960453353491        2.9513887186532193        2.9625525283575329        2.9734850857083091        2.9841840536233546        2.9946471471638967        3.0048721339985422        3.0148568348460056        3.0245991238967282        3.0340969292136957        3.0433482331127575        3.0523510725227285        3.0611035393255350        3.0696037806767609        3.0778499993069781        3.0858404538040110        3.0935734588766559        3.1010473856001681        3.1082606616436728        3.1152117714801677        3.1218992565792227        3.1283217155828491        3.1344778044649253        3.1403662366744536        3.1459857832631468        3.1513352729975197        3.1564135924561301        3.1612196861120299        3.1657525564011162        3.1700112637764235        3.1739949267489775        3.1777027219154377        3.1811338839729713        3.1842877057215735        3.1871635380543473        3.1897607899359310        3.1920789283696043        3.1941174783531134        3.1958760228238936        3.1973542025936039        3.1985517162726707        3.1994683201848573        3.2001038282723044        3.2004581119911690        3.2005311001983090        3.2003227790291082        3.1998331917668623        3.1990624387037654        3.1980106769938192        3.1966781204979737        3.1950650396214817        3.1931717611438426        3.1909986680414431        3.1885461993030044        3.1858148497381116        3.1828051697788178        3.1795177652745714        3.1759532972804885        3.1721124818391173        3.1679960897557176        3.1636049463672133        3.1589399313048259        3.1540019782503808        3.1487920746864018        3.1433112616399446        3.1375606334201849        3.1315413373497849        3.1252545734899688        3.1187015943592464        3.1118837046457939        3.1048022609133650        3.0974586713007133        3.0898543952143993        3.0819909430148105        3.0738698756954652        3.0654928045552334        3.0568613908635061        3.0479773455181753        3.0388424286960558        3.0294584494958312        3.0198272655732112        3.0099507827681071        2.9998309547236510        2.9894697824968852        2.9788693141608067        2.9680316443976724        2.9569589140832075        2.9456533098616302        2.9341170637110872        2.9223524524993407        2.9103617975294922        2.8981474640754348        2.8857118609067638        2.8730574398029489        2.8601866950564223        2.8471021629644473        2.8338064213093990        2.8203020888271721        2.8065918246636690        2.7926783278188099        2.7785643365780754        2.7642526279312079        2.7497460169778036        2.7350473563197011        2.7201595354397550        2.7050854800669311        2.6898281515274038        2.6743905460815331        2.6587756942464420        2.6429866601041185        2.6270265405947786        2.6108984647953530        2.5946055931830316        2.5781511168836313        2.5615382569047065        2.5447702633533860        2.5278504146387011        2.5107820166585011        2.4935684019708000        2.4762129289495847        2.4587189809250423        2.4410899653082838        2.4233293127005395        2.4054404759868491        2.3874269294144974        2.3692921676560772        2.3510397048574578        2.3326730736707724        2.3141958242725367        2.2956115233672576        2.2769237531765341        2.2581361104140822        2.2392522052468942        2.2202756602428191        2.2012101093049137        2.1820591965929350        2.1628265754323017        2.1435159072109773        2.1241308602646911        2.1046751087510027        2.0851523315126159        2.0655662109304438        2.0459204317671058        2.0262186800013002        2.0064646416535661        1.9866620016043113        1.9668144424044591        1.9469256430794810        1.9269992779275595        1.9070390153125689        1.8870485164524358        1.8670314342038821        1.8469914118441304        1.8269320818504067        1.8068570646781168        1.7867699675383857        1.7666743831759160        1.7465738886479620        1.7264720441052581        1.7063723915759041        1.6862784537528974        1.6661937327863980        1.6461217090815812        1.6260658401028971        1.6060295591858367        1.5860162743569799        1.5660293671633323        1.5460721915118845        1.5261480725202841        1.5062603053796275        1.4864121542302247        1.4666068510513304        1.4468475945656949        1.4271375491599594        1.4074798438216660        1.3878775710938966        1.3683337860483684        1.3488515052778860        1.3294337059089547        1.3100833246355041        1.2908032567744396        1.2715963553438876        1.2524654301649660        1.2334132469876948        1.2144425266419729        1.1955559442142503        1.1767561282505801        1.1580456599867535        1.1394270726061648        1.1209028505259919        1.1024754287123026        1.0841471920246433        1.0659204745905888        1.0477975592108146        1.0297806767950886        1.0118720058296540       0.99407367187634965       0.97638774710387333       0.95881624985143155       0.94136114422516681       0.92402433972750042       0.90680769091968383       0.88971299711768370       0.87274200212154451       0.85589639397834971       0.83917780477883486       0.82258781048763907       0.80612793080724465       0.78979962907549917       0.77360431219667536       0.75754333060590884       0.74161797826688680       0.72582949270254704       0.71017905505861245       0.69466779019966163       0.67929676683741447       0.66406699769096378       0.64897943967849880       0.63403499414021003       0.61923450709188677       0.60457876950875400       0.59006851763909118       0.57570443334707688       0.56148714448433323       0.54741722528959547       0.53349519681590574       0.51972152738470889       0.50609663306620833       0.49262087818532518       0.47929457585253926       0.46611798851895697       0.45309132855482798       0.44021475885080474       0.42748839344117456       0.41491229814828928       0.40248649124740593       0.39021094415115865       0.37808558211282012       0.36611028494757231       0.35428488777093364       0.34260918175351462       0.33108291489127695       0.31970579279044331       0.30847747946621235       0.29739759815442529       0.28646573213536147       0.27568142556877762       0.26504418433937271       0.25455347691183156       0.24420873519458719       0.23400935541149073       0.22395469898055750       0.21404409339894584       0.20427683313337908       0.19465218051519464       0.18516936663922684       0.17582759226572883       0.16662602872458501       0.15756381882101350       0.14864007774205748       0.13985389396309045       0.13120433015363217       0.12269042408177139       0.11431118951650474       0.10606561712731015        9.7952675380311327E-002   8.9971311430374457E-002   8.2120452008537112E-002   7.4399004304147545E-002   6.6805856841139211E-002   5.9339880347859947E-002   5.1999928619925979E-002   4.4784839375556294E-002   3.7693435102880354E-002   3.0724523898735007E-002   2.3876900298471504E-002   1.7149346096331439E-002   1.0540631155948645E-002   4.0495142105759063E-003  -2.3252563473640034E-003  -8.5849416877608990E-003  -1.4730811775699744E-002  -2.0764144616070540E-002  -2.6686225510209858E-002  -3.2498346324876991E-002  -3.8201804773838791E-002  -4.3797903712303056E-002  -4.9287950444457808E-002  -5.4673256044315943E-002  -5.9955134690071972E-002  -6.5134903012148693E-002  -7.0213879455095399E-002  -7.5193383653488238E-002  -8.0074735821953333E-002  -8.4859256159425217E-002  -8.9548264267741692E-002  -9.4143078584640646E-002  -9.8645015831235805E-002 -0.10305539047400576      -0.10737551420133692      -0.11160669541463418      -0.11575023873400098      -0.11980744451848503      -0.12377960840085733      -0.12766802083689383      -0.13147396666910849      -0.13519872470487795      -0.13884356730888142      -0.14240976000977784      -0.14589856112101934      -0.14931122137570257      -0.15264898357533632      -0.15591308225240993      -0.15910474334661975      -0.16222518389462073      -0.16527561173314761      -0.16825722521535397      -0.17117121294019666      -0.17401875349470519      -0.17680101520894634      -0.17951915592351206      -0.18217432276932913      -0.18476765195960840      -0.18730026859372351      -0.18977328647282191      -0.19218780792695755      -0.19454492365353232      -0.19684571256683461      -0.19909124165845246      -0.20128256586834503      -0.20342072796634225      -0.20550675844385510      -0.20754167541556393      -0.20952648453085801      -0.21146217889479385      -0.21334973899834705      -0.21519013265772066      -0.21698431496247966      -0.21873322823228183      -0.22043780198197147      -0.22209895289480175      -0.22371758480356266      -0.22529458867937399      -0.22683084262792172      -0.22832721189290839      -0.22978454886648983      -0.23120369310647046      -0.23258547136004326      -0.23393069759383961      -0.23524017303008124      -0.23651468618861149      -0.23775501293459067      -0.23896191653164847      -0.24013614770027458      -0.24127844468125034      -0.24238953330390883      -0.24347012705902851      -0.24452092717615886      -0.24554262270518012      -0.24653589060191042      -0.24750139581756805      -0.24843979139190658      -0.24935171854983137      -0.25023780680133167      -0.25109867404454439      -0.25193492667177753      -0.25274715967832961      -0.25353595677393598      -0.25430189049668400      -0.25504552232923672      -0.25576740281720961      -0.25646807168955871      -0.25714805798082230      -0.25780788015507744      -0.25844804623147832      -0.25906905391122792      -0.25967139070586009      -0.26025553406670493      -0.26082195151540249      -0.26137110077535292      -0.26190342990398208      -0.26241937742570837      -0.26291937246549851      -0.26340383488290714      -0.26387317540649602      -0.26432779576853327      -0.26476808883987174      -0.26519443876491722      -0.26560722109659468      -0.26600680293122581      -0.26639354304323098      -0.26676779201958062      -0.26712989239391238      -0.26748017878024316      -0.26781897800620313      -0.26814660924572375      -0.26846338415111592      -0.26876960698446833      -0.26906557474831866      -0.26935157731552456      -0.26962789755829680      -0.26989481147632488      -0.27015258832396427      -0.27040149073642505      -0.27064177485492003      -0.27087369045073667      -0.27109748104818826      -0.27131338404640559      -0.27152163083993958      -0.27172244693813802      -0.27191605208326886      -0.27210266036735609      -0.27228248034771130      -0.27245571516112521      -0.27262256263670520      -0.27278321540733391      -0.27293786101973194      -0.27308668204310566      -0.27322985617636825      -0.27336755635391180      -0.27349995084993212      -0.27362720338128038      -0.27374947320884391      -0.27386691523744378      -0.27397968011424056      -0.27408791432564766      -0.27419176029274711      -0.27429135646520408      -0.27438683741367942      -0.27447833392074034      -0.27456597307027186      -0.27464987833538740      -0.27473016966484320      -0.27480696356796458      -0.27488037319808001      -0.27495050843447766      -0.27501747596288795      -0.27508137935449684      -0.27514231914350218      -0.27520039290322068      -0.27525569532075478      -0.27530831827022928      -0.27535835088460869      -0.27540587962611057      -0.27545098835522164      -0.27549375839833351      -0.27553426861400565      -0.27557259545787827      -0.27560881304623780      -0.27564299321826130      -0.27567520559694586      -0.27570551764873774      -0.27573399474188609      -0.27576070020352916      -0.27578569537552594      -0.27580903966905918      -0.27583079061802163      -0.27585100393119871      -0.27586973354327082      -0.27588703166464718      -0.27590294883015087      -0.27591753394657398      -0.27593083433911386      -0.27594289579671466      -0.27595376261633309      -0.27596347764613438      -0.27597208232765014      -0.27597961673690113      -0.27598611962452452      -0.27599162845489789      -0.27599617944428895      -0.27599980759805470      -0.27600254674689984      -0.27600442958220839      -0.27600548769047478      -0.27600575158684981      -0.27600525074780857      -0.27600401364297356      -0.27600206776609609      -0.27599943966521739      -0.27599615497203162      -0.27599223843045551      -0.27598771392443472      -0.27598260450498968      -0.27597693241652782      -0.27597071912242938      -0.27596398532993288      -0.27595675101431966      -0.27594903544243304      -0.27594085719552797      -0.27593223419148166      -0.27592318370636543      -0.27591372239540946      -0.27590386631335506      -0.27589363093422525      -0.27588303117052010      -0.27587208139184916      -0.27586079544301723      -0.27584918666157832      -0.27583726789486684      -0.27582505151651981      -0.27581254944250566      -0.27579977314667120      -0.27578673367581308      -0.27577344166429429      -0.27575990734821260      -0.27574614057913177      -0.27573215083739450      -0.27571794724501220      -0.27570353857816343      -0.27568893327929045      -0.27567413946882530      -0.27565916495653664      -0.27564401725252041      -0.27562870357783786      -0.27561323087481393      -0.27559760581700160      -0.27558183481882587      -0.27556592404491520      -0.27554987941912251      -0.27553370663325999      -0.27551741115553607      -0.27550099823872154      -0.27548447292803857      -0.27546784006879099      -0.27545110431373498      -0.27543427013020544      -0.27541734180699901      -0.27540032346102528      -0.27538321904372864      -0.27536603234729579      -0.27534876701064387      -0.27533142652520676      -0.27531401424052043      -0.27529653336960996      -0.27527898699419512      -0.27526137806970957      -0.27524370943014065      -0.27522598379270785      -0.27520820376236615      -0.27519037183615197      -0.27517249040737662      -0.27515456176966802      -0.27513658812086145      -0.27511857156675984      -0.27510051412475134      -0.27508241772729486      -0.27506428422528284      -0.27504611539127471      -0.27502743514664929      -0.27500858696274039      -0.27498968601512813      -0.27497077137331921      -0.27495185673071004      -0.27493294731464962      -0.27491404552320470      -0.27489515280416021      -0.27487627028143319      -0.27485739896396016      -0.27483853981540146      -0.27481969377745896      -0.27480086177772572      -0.27478204473237933      -0.27476324354716131      -0.27474445911778012      -0.27472569233012162      -0.27470694406039781      -0.27468821517527442      -0.27466950653198835      -0.27465081897846744      -0.27463215335344071      -0.27461351048655835      -0.27459489119850533      -0.27457629630111552      -0.27455772659748567      -0.27453918288209428      -0.27452066594091312      -0.27450217655152037      -0.27448371548322203      -0.27446528349716431      -0.27444688134644774      -0.27442850977624694      -0.27441016952392555      -0.27439186131915311      -0.27437358588402444      -0.27435534393317629      -0.27433713617390726      -0.27431896330629929      -0.27430082602333561      -0.27428272501102402      -0.27426466094852003      -0.27424663450824938      -0.27422864635603311      -0.27421069715121471      -0.27419278754678700      -0.27417491818951950      -0.27415708972009256      -0.27413930277322435      -0.27412155797780957      -0.27410385595705050      -0.27408619732859690      -0.27406858270468376      -0.27405101269227566      -0.27403348789320436      -0.27401600890432060      -0.27399857631764168      -0.27398119072049848      -0.27396385269569246      -0.27394656282165009      -0.27392932167258432      -0.27391212981865426      -0.27389498782613403      -0.27387789625757775      -0.27386085567199336      -0.27384386662502125      -0.27382692966910988      -0.27381004535370318      -0.27379321422542485      -0.27377643682827407      -0.27375971370381891      -0.27374304539139999      -0.27372643242833528      -0.27370987535013114      -0.27369337469069938      -0.27367693098257700      -0.27366054475715573      -0.27364421654491361      -0.27362794687565267      -0.27361173627874807      -0.27359558528339584      -0.27357949441887341      -0.27356346421480471      -0.27354749520143340      -0.27353158790989907      -0.27351574287253028      -0.27349996062313525      -0.27348424169731128      -0.27346858663275136      -0.27345299596956901      -0.27343747025062803      -0.27342201002188138      -0.27340661583272186      -0.27339128823634173      -0.27337602779010123      -0.27336083505591285      -0.27334571060062862      -0.27333065499644815      -0.27331566882133035      -0.27330075265942466      -0.27328590710150813      -0.27327113274543907      -0.27325643019662654      -0.27324180006851012      -0.27322724298305229      -0.27321275957125324      -0.27319835047367175      -0.27318401634096928      -0.27316975783446729      -0.27315557562672038      -0.27314147040210868      -0.27312744285744756      -0.27311349370261573      -0.27309962366120377      -0.27308583347117843      -0.27307212388557178      -0.27305849567318990      -0.27304494961934145      -0.27303148652659093      -0.27301810721553249      -0.27300481252558972      -0.27299160331584005      -0.27297848046586182      -0.27296544487660723      -0.27295249747130845      -0.27293963919640274      -0.27292687102249213      -0.27291419394532829      -0.27290160898683463      -0.27288911719614950      -0.27287671965071214      -0.27286441745737333      -0.27285221175354712      -0.27284010370839257      -0.27282809452403622      -0.27281618543682951      -0.27280437771864874      -0.27279267267822832      -0.27278107166254223      -0.27276957605822572      -0.27275818729303797      -0.27274690683737535      -0.27273573620582908      -0.27272467695878755      -0.27271373070409621      -0.27270289909876050      -0.27269218385070704      -0.27268158672059650      -0.27267110952369572      -0.27266075413180219      -0.27265052247523686      -0.27264041654488752      -0.27263043839432827      -0.27262059014199042      -0.27261087397341399      -0.27260129214355927      -0.27259184697919497      -0.27258254088135825      -0.27257337632789036      -0.27256435587605177      -0.27255548216521813      -0.27254675791965705      -0.27253818595139118      -0.27252976916315291      -0.27252151055142310      -0.27251341320956901      -0.27250548033107352      -0.27249771521286736      -0.27249012125875965      -0.27248270198297292      -0.27247546101378700      -0.27246840209729278      -0.27246152910125865      -0.27245484601911379      -0.27244835697405001      -0.27244206622324829      -0.27243597816222881      -0.27243009732933254      -0.27242442841033343      -0.27241897624318678      -0.27241374582291777      -0.27240874230665291      -0.27240397101879443      -0.27239943745634798      -0.27239514729439890      -0.27239110639175018      -0.27238732079671441      -0.27238379675307195      -0.27238054070619550      -0.27237755930934315      -0.27237485943012435      -0.27237244815714484      -0.27237033280682738      -0.27236852093041797      -0.27236702032117543      -0.27236583902175188      -0.27236498533176223      -0.27236446781554929      -0.27236429531014500     
