   7.0597587721118946E-002   5.0285195378353840E-005
   5.7643901900730148E-002   4.9595858768574409E-005
   4.8706862846353380E-002   4.5194337236446045E-005
   4.2169028907245547E-002   4.0658633865206948E-005
   3.7178611285086309E-002   3.6647452757835797E-005
   3.3244366704653895E-002   3.3224153419933319E-005
   3.0063087594160699E-002   3.0319959461733637E-005
   2.7437490424365007E-002   2.7846989886784962E-005
   2.5233675932448137E-002   2.5726344008392479E-005
   2.3357566197693629E-002   2.3893245707445949E-005
   2.1741125630379190E-002   2.2296010719431210E-005
   2.0333933032943646E-002   2.0893689715184737E-005
   1.9097827681396919E-002   1.9653776840472432E-005
   1.8003396295643515E-002   1.8550317317418164E-005
   1.7027602458481263E-002   1.7562430002781201E-005
   1.6152147319227730E-002   1.6673177706809366E-005
   1.5362311264497766E-002   1.5868708496269246E-005
   1.4646119597155213E-002   1.5137602189303865E-005
   1.3993731196391060E-002   1.4470370630662395E-005
   1.3396983597397839E-002   1.3859073042819273E-005
   1.2849049707933715E-002   1.3297017749571540E-005
   1.2344175456148500E-002   1.2778529079609741E-005
   1.1877476951190144E-002   1.2298763785893185E-005
   1.1444781980290685E-002   1.1853565355213867E-005
   1.1042504933531786E-002   1.1439347529793566E-005
   1.0667547210831217E-002   1.1053000519728465E-005
   1.0317217253168450E-002   1.0691814971132334E-005
   9.9891658301742223E-003   1.0353419928007984E-005
   9.6813332930348016E-003   1.0035731899395732E-005
   9.3919062887587237E-003   9.7369127982417160E-006
   9.1192820133230573E-003   9.4553350128561744E-006
   8.8620385150628856E-003   9.1895522477158692E-006
   8.6189098863917509E-003   8.9382750580881765E-006
   8.3887654301463103E-003   8.7003502246686135E-006
   8.1705920769565496E-003   8.4747432863826624E-006
   7.9634794767802115E-003   8.2605236837106475E-006
   7.7666073018289074E-003   8.0568520702722430E-006
   7.5792343874301399E-003   7.8629694336322232E-006
   7.4006894077498072E-003   7.6781877323857468E-006
   7.2303628391019404E-003   7.5018818093589672E-006
   7.0677000080760248E-003   7.3334823831203205E-006
   6.9121950574032856E-003   7.1724699541663162E-006
   6.7633856912589730E-003   7.0183694898370610E-006
   6.6208485850153698E-003   6.8707457745633332E-006
   6.4841953634464256E-003   6.7291993304849456E-006
   6.3530690669156582E-003   6.5933628286218997E-006
   6.2271410378390351E-003   6.4628979232661223E-006
   6.1061081702425525E-003   6.3374924525976275E-006
   5.9896904739557546E-003   6.2168579571179421E-006
   5.8776289122353473E-003   6.1007274746566253E-006
   5.7696834776672047E-003   5.9888535767014590E-006
   5.6656314762665340E-003   5.8810066158364807E-006
   5.5652659939588898E-003   5.7769731583130983E-006
   5.4683945232198317E-003   5.6765545793632497E-006
   5.3748377306925459E-003   5.5795658019014623E-006
   5.2844283491838406E-003   5.4858341618455428E-006
   5.1970101796357205E-003   5.3951983854873836E-006
   5.1124371905448222E-003   5.3075076662275902E-006
   5.0305727039067945E-003   5.2226208296013517E-006
   4.9512886581399417E-003   5.1404055769093134E-006
   4.8744649396272972E-003   5.0607377989616177E-006
   4.7999887755382628E-003   4.9835009524747347E-006
   4.7277541814744820E-003   4.9085854925535600E-006
   4.6576614582502490E-003   4.8358883554655699E-006
   4.5896167327827515E-003   4.7653124865872536E-006
   4.5235315386462100E-003   4.6967664089895850E-006
   4.4593224323488901E-003   4.6301638286415019E-006
   4.3969106418331608E-003   4.5654232726583463E-006
   4.3362217440852911E-003   4.5024677574148728E-006
   4.2771853690807262E-003   4.4412244836873189E-006
   4.2197349275887083E-003   4.3816245562923240E-006
   4.1638073606226553E-003   4.3236027259578486E-006
   4.1093429085543405E-003   4.2670971513973412E-006
   4.0562848981146454E-003   4.2120491797670581E-006
   4.0045795456848865E-003   4.1584031438713859E-006
   3.9541757754434151E-003   4.1061061746450598E-006
   3.9050250510749450E-003   4.0551080275868862E-006
   3.8570812198769713E-003   4.0053609219494001E-006
   3.8103003682107861E-003   3.9568193916044636E-006
   3.7646406873454680E-003   3.9094401466079570E-006
   3.7200623488333846E-003   3.8631819445790735E-006
   3.6765273886363876E-003   3.8180054710922247E-006
   3.6339995992941505E-003   3.7738732283535116E-006
   3.5924444294909014E-003   3.7307494315002915E-006
   3.5518288904350403E-003   3.6885999119218051E-006
   3.5121214685184944E-003   3.6473920270527981E-006
   3.4732920437698100E-003   3.6070945761401039E-006
   3.4353118136575102E-003   3.5676777215260940E-006
   3.3981532218386079E-003   3.5291129150321002E-006
   3.3617898914818545E-003   3.4913728290605092E-006
   3.3261965628266733E-003   3.4544312920665433E-006
   3.2913490346671483E-003   3.4182632280798464E-006
   3.2572241094761980E-003   3.3828445999825435E-006
   3.2237995419084589E-003   3.3481523562743662E-006
   3.1910539904416385E-003   3.3141643810773831E-006
   3.1589669719354380E-003   3.2808594471527003E-006
   3.1275188189047219E-003   3.2482171717195585E-006
   3.0966906393196580E-003   3.2162179748838238E-006
   3.0664642787601691E-003   3.1848430404978269E-006
   3.0368222847653873E-003   3.1540742792873140E-006
   3.0077478732310130E-003   3.1238942940937955E-006
   2.9792248967186281E-003   3.0942863470921020E-006
   2.9512378145512383E-003   3.0652343288533742E-006
   2.9237716645786815E-003   3.0367227291335215E-006
   2.8968120365051113E-003   3.0087366092759170E-006
   2.8703450466786599E-003   2.9812615761251793E-006
   2.8443573142506048E-003   2.9542837573564231E-006
   2.8188359386180288E-003   2.9277897781312381E-006
   2.7937684780700695E-003   2.9017667389978579E-006
   2.7691429295635022E-003   2.8762021949588707E-006
   2.7449477095585783E-003   2.8510841356351022E-006
   2.7211716358508387E-003   2.8264009664594096E-006
   2.6978039103390237E-003   2.8021414908384180E-006
   2.6748341026733018E-003   2.7782948932246172E-006
   2.6522521347317799E-003   2.7548507230451500E-006
   2.6300482658767627E-003   2.7317988794370335E-006
   2.6082130789454490E-003   2.7091295967420646E-006
   2.5867374669327238E-003   2.6868334307176891E-006
   2.5656126203264951E-003   2.6649012454228925E-006
   2.5448300150585608E-003   2.6433242007408898E-006
   2.5243814010363947E-003   2.6220937405028797E-006
   2.5042587912234302E-003   2.6012015811793028E-006
   2.4844544512374798E-003   2.5806397011072325E-006
   2.4649608894388333E-003   2.5604003302245025E-006
   2.4457708474813493E-003   2.5404759402829527E-006
   2.4268772913015012E-003   2.5208592355149532E-006
   2.4082734025218807E-003   2.5015431437288202E-006
   2.3899525702470851E-003   2.4825208078104277E-006
   2.3719083832312517E-003   2.4637855776094441E-006
   2.3541346223977470E-003   2.4453310021901243E-006
   2.3366252536926686E-003   2.4271508224276482E-006
   2.3193744212549228E-003   2.4092389639321832E-006
   2.3023764408866203E-003   2.3915895302838645E-006
   2.2856257938085071E-003   2.3741967965628469E-006
   2.2691171206860187E-003   2.3570552031595709E-006
   2.2528452159123651E-003   2.3401593498511714E-006
   2.2368050221358441E-003   2.3235039901307672E-006
   2.2209916250192953E-003   2.3070840257770747E-006
   2.2054002482202830E-003   2.2908945016526721E-006
   2.1900262485812431E-003   2.2749306007196443E-006
   2.1748651115194137E-003   2.2591876392621326E-006
   2.1599124466069393E-003   2.2436610623058414E-006
   2.1451639833320541E-003   2.2283464392251087E-006
   2.1306155670327521E-003   2.2132394595285650E-006
   2.1162631549948084E-003   2.1983359288150626E-006
   2.1021028127064523E-003   2.1836317648918750E-006
   2.0881307102624080E-003   2.1691229940475684E-006
   2.0743431189103947E-003   2.1548057474724804E-006
   2.0607364077335475E-003   2.1406762578199807E-006
   2.0473070404625564E-003   2.1267308559021033E-006
   2.0340515724116496E-003   2.1129659675134869E-006
   2.0209666475328359E-003   2.0993781103778315E-006
   2.0080489955831213E-003   2.0859638912113813E-006
   1.9952954293996779E-003   2.0727200028982746E-006
   1.9827028422781906E-003   2.0596432217727627E-006
   1.9702682054498545E-003   2.0467304050036786E-006
   1.9579885656527225E-003   2.0339784880766360E-006
   1.9458610427933063E-003   2.0213844823697532E-006
   1.9338828276945479E-003   2.0089454728188701E-006
   1.9220511799264565E-003   1.9966586156684337E-006
   1.9103634257158972E-003   1.9845211363043887E-006
   1.8988169559321809E-003   1.9725303271656426E-006
   1.8874092241452647E-003   1.9606835457307396E-006
   1.8761377447535342E-003   1.9489782125766787E-006
   1.8650000911782684E-003   1.9374118095068131E-006
   1.8539938941220379E-003   1.9259818777450198E-006
   1.8431168398884089E-003   1.9146860161934108E-006
   1.8323666687604509E-003   1.9035218797509732E-006
   1.8217411734356586E-003   1.8924871776906866E-006
   1.8112381975150147E-003   1.8815796720927557E-006
   1.8008556340440201E-003   1.8707971763317003E-006
   1.7905914241036153E-003   1.8601375536151763E-006
   1.7804435554490184E-003   1.8495987155724326E-006
   1.7704100611945861E-003   1.8391786208904932E-006
   1.7604890185428934E-003   1.8288752739961878E-006
   1.7506785475563070E-003   1.8186867237821873E-006
   1.7409768099694060E-003   1.8086110623754118E-006
   1.7313820080406687E-003   1.7986464239461663E-006
   1.7218923834419256E-003   1.7887909835563606E-006
   1.7125062161841337E-003   1.7790429560454410E-006
   1.7032218235780933E-003   1.7694005949525214E-006
   1.6940375592287911E-003   1.7598621914733835E-006
   1.6849518120621040E-003   1.7504260734510051E-006
   1.6759630053826584E-003   1.7410906043984148E-006
   1.6670695959616838E-003   1.7318541825526351E-006
   1.6582700731537572E-003   1.7227152399585732E-006
   1.6495629580413722E-003   1.7136722415817507E-006
   1.6409468026063166E-003   1.7047236844488547E-006
   1.6324201889268866E-003   1.6958680968150537E-006
   1.6239817283999964E-003   1.6871040373571386E-006
   1.6156300609872941E-003   1.6784300943915465E-006
   1.6073638544844171E-003   1.6698448851163884E-006
   1.5991818038125698E-003   1.6613470548766038E-006
   1.5910826303316247E-003   1.6529352764514535E-006
   1.5830650811739951E-003   1.6446082493635324E-006
   1.5751279285985426E-003   1.6363646992085783E-006
   1.5672699693638280E-003   1.6282033770053109E-006
   1.5594900241200265E-003   1.6201230585646522E-006
   1.5517869368188654E-003   1.6121225438776203E-006
   1.5441595741409648E-003   1.6042006565212688E-006
   1.5366068249399820E-003   1.5963562430820581E-006
   1.5291275997029901E-003   1.5885881725960679E-006
   1.5217208300265406E-003   1.5808953360054504E-006
   1.5143854681078780E-003   1.5732766456306352E-006
   1.5071204862508003E-003   1.5657310346576673E-006
   1.4999248763856736E-003   1.5582574566402915E-006
