   7.9533991230121351E-002   9.4020111018661567E-007
   6.3466518254339258E-002   8.1387502008550657E-007
   5.2799876530920893E-002   6.8959234268689342E-007
   4.5202771994097744E-002   5.9387557926518576E-007
   3.9516888724399915E-002   5.2047880755326289E-007
   3.5101593894858021E-002   4.6293864141242128E-007
   3.1573795513465258E-002   4.1675821239134506E-007
   2.8690343868399939E-002   3.7891977213683571E-007
   2.6289478272717933E-002   3.4736574809269870E-007
   2.4259402730423114E-002   3.2065657308695934E-007
   2.2520377445088124E-002   2.9775849439247306E-007
   2.1013997682874871E-002   2.7791125952832869E-007
   1.9696505665139769E-002   2.6054376201439052E-007
   1.8534469932683144E-002   2.4521886111511291E-007
   1.7501908933647871E-002   2.3159636312568285E-007
   1.6578325348758801E-002   2.1940759706227854E-007
   1.5747331596941319E-002   2.0843757591428048E-007
   1.4995668990882068E-002   1.9851223557927366E-007
   1.4312495004964889E-002   1.8948914495587245E-007
   1.3688856878386899E-002   1.8125063495136870E-007
   1.3117297092232957E-002   1.7369864290046802E-007
   1.2591553721802777E-002   1.6675079308012482E-007
   1.2106330071636967E-002   1.6033738103924512E-007
   1.1657115597735782E-002   1.5439902769429930E-007
   1.1240045272235396E-002   1.4888483589764789E-007
   1.0851788095301530E-002   1.4375092827482059E-007
   1.0489457941869092E-002   1.3895927741489531E-007
   1.0150541691727926E-002   1.3447676242734605E-007
   9.8328408563060823E-003   1.3027440236468368E-007
   9.5344238348703883E-003   1.2632672900123830E-007
   9.2535866085119087E-003   1.2261127028741319E-007
   8.9888201819450439E-003   1.1910812234509981E-007
   8.7387834592205643E-003   1.1579959279232783E-007
   8.5022805239236623E-003   1.1266990190224118E-007
   8.2782415114355558E-003   1.0970493094574737E-007
   8.0657064277016507E-003   1.0689200924911023E-007
   7.8638113982222608E-003   1.0421973319025932E-007
   7.6717769318432067E-003   1.0167781168406129E-007
   7.4888978631461097E-003   9.9256933738827554E-008
   7.3145346998598213E-003   9.6948654494369938E-008
   7.1481061515126119E-003   9.4745296799871312E-008
   6.9890826553721764E-003   9.2639865912165984E-008
   6.8369807477471015E-003   9.0625975323408372E-008
   6.6913581546108481E-003   8.8697782054734721E-008
   6.5518094965376292E-003   8.6849930040266621E-008
   6.4179625201017223E-003   8.5077500441390538E-008
   6.2894747819615474E-003   8.3375967925015477E-008
   6.1660307234343336E-003   8.1741162084761762E-008
   6.0473390829447410E-003   8.0169233313355438E-008
   5.9331306016804398E-003   7.8656622538648361E-008
   5.8231559844111090E-003   7.7200034323607410E-008
   5.7171840829659563E-003   7.5796412897429897E-008
   5.6150002745125882E-003   7.4442920758545044E-008
   5.5164050106932278E-003   7.3136919527721616E-008
   5.4212125169797983E-003   7.1875952782800162E-008
   5.3292496244101662E-003   7.0657730637438188E-008
   5.2403547182481953E-003   6.9480115865088478E-008
   5.1543767901391195E-003   6.8341111384168427E-008
   5.0711745820658481E-003   6.7238848957168435E-008
   4.9906158118980031E-003   6.6171578964723182E-008
   4.9125764716024915E-003   6.5137661138040031E-008
   4.8369401902845161E-003   6.4135556148047228E-008
   4.7635976551778517E-003   6.3163817958381073E-008
   4.6924460845254564E-003   6.2221086862709111E-008
   4.6233887470048460E-003   6.1306083137405966E-008
   4.5563345229728686E-003   6.0417601245835683E-008
   4.4911975033449505E-003   5.9554504538769627E-008
   4.4278966223957623E-003   5.8715720403346129E-008
   4.3663553211810884E-003   5.7900235817192170E-008
   4.3065012386426229E-003   5.7107093264870997E-008
   4.2482659277752440E-003   5.6335386989040243E-008
   4.1915845945160683E-003   5.5584259539172956E-008
   4.1363958572610835E-003   5.4852898593672756E-008
   4.0826415251329342E-003   5.4140534029670808E-008
   4.0302663933159634E-003   5.3446435217087494E-008
   3.9792180539452732E-003   5.2769908520580188E-008
   3.9294467211879840E-003   5.2110294986109553E-008
   3.8809050692894293E-003   5.1466968200385817E-008
   3.8335480824768678E-003   5.0839332307315745E-008
   3.7873329157200640E-003   5.0226820166223121E-008
   3.7422187654434702E-003   4.9628891643752440E-008
   3.6981667493699742E-003   4.9045032023745639E-008
   3.6551397947525224E-003   4.8474750530962102E-008
   3.6131025343183361E-003   4.7917578954364301E-008
   3.5720212093118741E-003   4.7373070364839748E-008
   3.5318635790779012E-003   4.6840797920608797E-008
   3.4925988366757009E-003   4.6320353750301497E-008
   3.4541975300602453E-003   4.5811347910827889E-008
   3.4166314884065178E-003   4.5313407413600998E-008
   3.3798737531896645E-003   4.4826175311837171E-008
   3.3438985136666237E-003   4.4349309848654550E-008
   3.3086810464347479E-003   4.3882483656347197E-008
   3.2741976587699773E-003   4.3425383008031923E-008
   3.2404256354716795E-003   4.2977707113526878E-008
   3.2073431889635459E-003   4.2539167459988328E-008
   3.1749294124202051E-003   4.2109487192087349E-008
   3.1431642357076469E-003   4.1688400528419834E-008
   3.1120283839423408E-003   4.1275652212965623E-008
   3.0815033384892529E-003   4.0870997000722722E-008
   3.0515713002329217E-003   4.0474199169978571E-008
   3.0222151549685358E-003   4.0085032065223398E-008
   2.9934184407715988E-003   3.9703277666241594E-008
   2.9651653172154727E-003   3.9328726179520612E-008
   2.9374405363158419E-003   3.8961175654487707E-008
   2.9102294150901279E-003   3.8600431619666835E-008
   2.8835178096280798E-003   3.8246306740688783E-008
   2.8572920905773473E-003   3.7898620495176313E-008
   2.8315391199547481E-003   3.7557198865568920E-008
   2.8062462292003511E-003   3.7221874050275714E-008
   2.7814011983973378E-003   3.6892484186807729E-008
   2.7569922365860405E-003   3.6568873091937635E-008
   2.7330079631055181E-003   3.6250890015864639E-008
   2.7094373899006407E-003   3.5938389405912444E-008
   2.6862699047368903E-003   3.5631230686189501E-008
   2.6634952552690066E-003   3.5329278046025554E-008
   2.6411035339132349E-003   3.5032400239760882E-008
   2.6190851634762761E-003   3.4740470396314020E-008
   2.5974308834971417E-003   3.4453365838892820E-008
   2.5761317372610028E-003   3.4170967913429975E-008
   2.5551790594467612E-003   3.3893161823889452E-008
   2.5345644643725638E-003   3.3619836477474623E-008
   2.5142798348057570E-003   3.3350884335907937E-008
   2.4943173113059097E-003   3.3086201275884101E-008
   2.4746692820715190E-003   3.2825686452498763E-008
   2.4553283732628318E-003   3.2569242172934359E-008
   2.4362874397749461E-003   3.2316773773399878E-008
   2.4175395564369319E-003   3.2068189502366748E-008
   2.3990780096141986E-003   3.1823400411207028E-008
   2.3808962891927192E-003   3.1582320245461261E-008
   2.3629880809250044E-003   3.1344865344819847E-008
   2.3453472591189197E-003   3.1110954547203988E-008
   2.3279678796515697E-003   3.0880509094183429E-008
   2.3108441732914990E-003   3.0653452544921602E-008
   2.2939705393134669E-003   3.0429710689813807E-008
   2.2773415393909338E-003   3.0209211469769866E-008
   2.2609518917522799E-003   2.9991884900040187E-008
   2.2447964655875623E-003   2.9777662995636327E-008
   2.2288702756933614E-003   2.9566479699636359E-008
   2.2131684773439896E-003   2.9358270815834802E-008
   2.1976863613779596E-003   2.9152973944218974E-008
   2.1824193494892623E-003   2.8950528417847541E-008
   2.1673629897135515E-003   2.8750875243700551E-008
   2.1525129520998925E-003   2.8553957044561985E-008
