 7.9533991E-02 2.3159275E-02
 6.3466518E-02 2.6442619E-02
 5.2799877E-02 2.7085863E-02
 4.5202772E-02 2.6868309E-02
 3.9516889E-02 2.6325397E-02
 3.5101594E-02 2.5534209E-02
 3.1573796E-02 2.4835223E-02
 2.8690344E-02 2.4148080E-02
 2.6289478E-02 2.3489463E-02
 2.4259403E-02 2.2865774E-02
 2.2520377E-02 2.2278548E-02
 2.1013998E-02 2.1726995E-02
 1.9696506E-02 2.1209262E-02
 1.8534470E-02 2.0723068E-02
 1.7501909E-02 2.0266027E-02
 1.6578325E-02 1.9835814E-02
 1.5747332E-02 1.9430237E-02
 1.4995669E-02 1.9047272E-02
 1.4312495E-02 1.8685072E-02
 1.3688857E-02 1.8341957E-02
 1.3117297E-02 1.8016410E-02
 1.2591554E-02 1.7707057E-02
 1.2106330E-02 1.7412661E-02
 1.1657116E-02 1.7132102E-02
 1.1240045E-02 1.6864366E-02
 1.0851788E-02 1.6608536E-02
 1.0489458E-02 1.6363780E-02
 1.0150542E-02 1.6129341E-02
 9.8328409E-03 1.5904533E-02
 9.5344238E-03 1.5688726E-02
 9.2535866E-03 1.5481347E-02
 8.9888202E-03 1.5281871E-02
 8.7387835E-03 1.5089818E-02
 8.5022805E-03 1.4904744E-02
 8.2782415E-03 1.4726243E-02
 8.0657064E-03 1.4553941E-02
 7.8638114E-03 1.4387490E-02
 7.6717769E-03 1.4226570E-02
 7.4888979E-03 1.4070887E-02
 7.3145347E-03 1.3920163E-02
 7.1481062E-03 1.3774144E-02
 6.9890827E-03 1.3632593E-02
 6.8369807E-03 1.3495288E-02
 6.6913582E-03 1.3362022E-02
 6.5518095E-03 1.3232603E-02
 6.4179625E-03 1.3106851E-02
 6.2894748E-03 1.2984596E-02
 6.1660307E-03 1.2865681E-02
 6.0473391E-03 1.2749958E-02
 5.9331306E-03 1.2637286E-02
 5.8231560E-03 1.2527536E-02
 5.7171841E-03 1.2420582E-02
 5.6150003E-03 1.2316310E-02
 5.5164050E-03 1.2214610E-02
 5.4212125E-03 1.2115378E-02
 5.3292496E-03 1.2018516E-02
 5.2403547E-03 1.1923932E-02
 5.1543768E-03 1.1831539E-02
 5.0711746E-03 1.1741252E-02
 4.9906158E-03 1.1652995E-02
 4.9125765E-03 1.1566692E-02
 4.8369402E-03 1.1482272E-02
 4.7635977E-03 1.1399669E-02
 4.6924461E-03 1.1318818E-02
 4.6233887E-03 1.1239658E-02
 4.5563345E-03 1.1162131E-02
 4.4911975E-03 1.1086183E-02
 4.4278966E-03 1.1011760E-02
 4.3663553E-03 1.0938812E-02
 4.3065012E-03 1.0867291E-02
 4.2482659E-03 1.0797152E-02
 4.1915846E-03 1.0728350E-02
 4.1363959E-03 1.0660844E-02
 4.0826415E-03 1.0594594E-02
 4.0302664E-03 1.0529561E-02
 3.9792181E-03 1.0465709E-02
 3.9294467E-03 1.0403002E-02
 3.8809051E-03 1.0341407E-02
 3.8335481E-03 1.0280891E-02
 3.7873329E-03 1.0221423E-02
 3.7422188E-03 1.0162973E-02
 3.6981667E-03 1.0105513E-02
 3.6551398E-03 1.0049015E-02
 3.6131025E-03 9.9934524E-03
 3.5720212E-03 9.9388000E-03
 3.5318636E-03 9.8850331E-03
 3.4925988E-03 9.8321281E-03
 3.4541975E-03 9.7800623E-03
 3.4166315E-03 9.7288137E-03
 3.3798738E-03 9.6783612E-03
 3.3438985E-03 9.6286845E-03
 3.3086810E-03 9.5797639E-03
 3.2741977E-03 9.5315804E-03
 3.2404256E-03 9.4841158E-03
 3.2073432E-03 9.4373523E-03
 3.1749294E-03 9.3912730E-03
 3.1431642E-03 9.3458612E-03
 3.1120284E-03 9.3011011E-03
 3.0815033E-03 9.2569773E-03
 3.0515713E-03 9.2134748E-03
 3.0222152E-03 9.1705792E-03
 2.9934184E-03 9.1282765E-03
 2.9651653E-03 9.0865532E-03
 2.9374405E-03 9.0453963E-03
 2.9102294E-03 9.0047930E-03
 2.8835178E-03 8.9647311E-03
 2.8572921E-03 8.9251986E-03
 2.8315391E-03 8.8861840E-03
 2.8062462E-03 8.8476761E-03
 2.7814012E-03 8.8096641E-03
 2.7569922E-03 8.7721373E-03
 2.7330080E-03 8.7350856E-03
 2.7094374E-03 8.6984991E-03
 2.6862699E-03 8.6623680E-03
 2.6634953E-03 8.6266831E-03
 2.6411035E-03 8.5914352E-03
 2.6190852E-03 8.5566155E-03
 2.5974309E-03 8.5222155E-03
 2.5761317E-03 8.4882266E-03
 2.5551791E-03 8.4546409E-03
 2.5345645E-03 8.4214504E-03
 2.5142798E-03 8.3886475E-03
 2.4943173E-03 8.3562246E-03
 2.4746693E-03 8.3241746E-03
 2.4553284E-03 8.2924902E-03
 2.4362874E-03 8.2611646E-03
 2.4175396E-03 8.2301911E-03
 2.3990780E-03 8.1995632E-03
 2.3808963E-03 8.1692745E-03
 2.3629881E-03 8.1393187E-03
 2.3453473E-03 8.1096898E-03
 2.3279679E-03 8.0803820E-03
 2.3108442E-03 8.0513894E-03
 2.2939705E-03 8.0227065E-03
 2.2773415E-03 7.9943277E-03
 2.2609519E-03 7.9662478E-03
 2.2447965E-03 7.9384616E-03
 2.2288703E-03 7.9109639E-03
 2.2131685E-03 7.8837498E-03
 2.1976864E-03 7.8568146E-03
 2.1824193E-03 7.8301533E-03
 2.1673630E-03 7.8037615E-03
 2.1525130E-03 7.7776346E-03
 2.1378650E-03 7.7517683E-03
 2.1234151E-03 7.7261581E-03
 2.1091592E-03 7.7008001E-03
 2.0950935E-03 7.6756899E-03
 2.0812141E-03 7.6508236E-03
 2.0675174E-03 7.6261974E-03
 2.0539998E-03 7.6018073E-03
 2.0406578E-03 7.5776496E-03
 2.0274880E-03 7.5537206E-03
 2.0144871E-03 7.5300169E-03
 2.0016519E-03 7.5065347E-03
 1.9889792E-03 7.4832708E-03
 1.9764660E-03 7.4602218E-03
 1.9641092E-03 7.4373843E-03
 1.9519060E-03 7.4147552E-03
 1.9398534E-03 7.3923313E-03
 1.9279489E-03 7.3701095E-03
 1.9161895E-03 7.3480869E-03
 1.9045727E-03 7.3262604E-03
 1.8930959E-03 7.3046272E-03
 1.8817566E-03 7.2831844E-03
 1.8705523E-03 7.2619292E-03
 1.8594807E-03 7.2408591E-03
 1.8485394E-03 7.2199711E-03
 1.8377260E-03 7.1992629E-03
 1.8270385E-03 7.1787317E-03
 1.8164745E-03 7.1583751E-03
 1.8060320E-03 7.1381907E-03
 1.7957089E-03 7.1181760E-03
 1.7855031E-03 7.0983286E-03
 1.7754126E-03 7.0786463E-03
 1.7654356E-03 7.0591267E-03
 1.7555701E-03 7.0397677E-03
 1.7458142E-03 7.0205670E-03
 1.7361662E-03 7.0015225E-03
 1.7266242E-03 6.9826321E-03
 1.7171865E-03 6.9638938E-03
 1.7078514E-03 6.9453054E-03
 1.6986173E-03 6.9268651E-03
 1.6894825E-03 6.9085708E-03
 1.6804454E-03 6.8904206E-03
 1.6715045E-03 6.8724127E-03
 1.6626582E-03 6.8545453E-03
 1.6539051E-03 6.8368164E-03
 1.6452436E-03 6.8192243E-03
 1.6366724E-03 6.8017673E-03
 1.6281900E-03 6.7844436E-03
 1.6197951E-03 6.7672516E-03
 1.6114864E-03 6.7501896E-03
 1.6032624E-03 6.7332560E-03
 1.5951219E-03 6.7164491E-03
 1.5870637E-03 6.6997674E-03
 1.5790865E-03 6.6832094E-03
 1.5711891E-03 6.6667734E-03
 1.5633703E-03 6.6504582E-03
 1.5556289E-03 6.6342621E-03
 1.5479639E-03 6.6181837E-03
 1.5403739E-03 6.6022216E-03
 1.5328581E-03 6.5863744E-03
 1.5254152E-03 6.5706408E-03
 1.5180443E-03 6.5550193E-03
 1.5107442E-03 6.5395088E-03
 1.5035141E-03 6.5241077E-03
 1.4963528E-03 6.5088150E-03
 1.4892594E-03 6.4936292E-03
 1.4822329E-03 6.4785493E-03
 1.4752724E-03 6.4635738E-03
 1.4683770E-03 6.4487017E-03
 1.4615458E-03 6.4339318E-03
 1.4547778E-03 6.4192629E-03
 1.4480722E-03 6.4046938E-03
 1.4414282E-03 6.3902235E-03
 1.4348448E-03 6.3758508E-03
 1.4283213E-03 6.3615746E-03
 1.4218568E-03 6.3473938E-03
 1.4154506E-03 6.3333075E-03
 1.4091019E-03 6.3193144E-03
 1.4028098E-03 6.3054138E-03
 1.3965738E-03 6.2916044E-03
 1.3903929E-03 6.2778853E-03
 1.3842664E-03 6.2642556E-03
 1.3781938E-03 6.2507142E-03
 1.3721741E-03 6.2372603E-03
 1.3662069E-03 6.2238928E-03
 1.3602913E-03 6.2106109E-03
 1.3544267E-03 6.1974137E-03
 1.3486124E-03 6.1843002E-03
 1.3428479E-03 6.1712696E-03
 1.3371324E-03 6.1583210E-03
 1.3314654E-03 6.1454535E-03
 1.3258462E-03 6.1326664E-03
 1.3202743E-03 6.1199587E-03
 1.3147490E-03 6.1073297E-03
 1.3092697E-03 6.0947785E-03
 1.3038359E-03 6.0823044E-03
 1.2984471E-03 6.0699065E-03
 1.2931026E-03 6.0575841E-03
 1.2878019E-03 6.0453365E-03
 1.2825445E-03 6.0331628E-03
 1.2773298E-03 6.0210624E-03
 1.2721574E-03 6.0090345E-03
 1.2670267E-03 5.9970783E-03
 1.2619372E-03 5.9851933E-03
 1.2568884E-03 5.9733786E-03
 1.2518799E-03 5.9616335E-03
 1.2469112E-03 5.9499575E-03
 1.2419817E-03 5.9383498E-03
 1.2370910E-03 5.9268098E-03
 1.2322387E-03 5.9153368E-03
 1.2274244E-03 5.9039301E-03
 1.2226475E-03 5.8925891E-03
 1.2179076E-03 5.8813133E-03
 1.2132043E-03 5.8701019E-03
 1.2085373E-03 5.8589544E-03
 1.2039060E-03 5.8478701E-03
 1.1993100E-03 5.8368485E-03
 1.1947491E-03 5.8258890E-03
 1.1902226E-03 5.8149909E-03
 1.1857304E-03 5.8041538E-03
 1.1812719E-03 5.7933771E-03
 1.1768468E-03 5.7826601E-03
 1.1724548E-03 5.7720024E-03
 1.1680954E-03 5.7614034E-03
 1.1637683E-03 5.7508626E-03
 1.1594732E-03 5.7403793E-03
 1.1552097E-03 5.7299533E-03
 1.1509773E-03 5.7195838E-03
 1.1467759E-03 5.7092703E-03
 1.1426051E-03 5.6990125E-03
 1.1384645E-03 5.6888098E-03
 1.1343537E-03 5.6786616E-03
 1.1302726E-03 5.6685676E-03
 1.1262207E-03 5.6585272E-03
 1.1221978E-03 5.6485399E-03
 1.1182035E-03 5.6386053E-03
 1.1142375E-03 5.6287230E-03
 1.1102996E-03 5.6188924E-03
 1.1063894E-03 5.6091132E-03
 1.1025066E-03 5.5993848E-03
 1.0986510E-03 5.5897069E-03
 1.0948223E-03 5.5800789E-03
 1.0910202E-03 5.5705006E-03
 1.0872444E-03 5.5609713E-03
 1.0834946E-03 5.5514909E-03
 1.0797706E-03 5.5420587E-03
 1.0760722E-03 5.5326744E-03
 1.0723989E-03 5.5233377E-03
 1.0687507E-03 5.5140480E-03
 1.0651272E-03 5.5048051E-03
 1.0615282E-03 5.4956085E-03
 1.0579534E-03 5.4864578E-03
 1.0544026E-03 5.4773527E-03
 1.0508756E-03 5.4682927E-03
 1.0473721E-03 5.4592776E-03
 1.0438919E-03 5.4503069E-03
 1.0404347E-03 5.4413802E-03
 1.0370004E-03 5.4324973E-03
 1.0335886E-03 5.4236577E-03
 1.0301993E-03 5.4148611E-03
 1.0268320E-03 5.4061072E-03
 1.0234868E-03 5.3973956E-03
 1.0201632E-03 5.3887260E-03
 1.0168612E-03 5.3800980E-03
 1.0135805E-03 5.3715113E-03
 1.0103208E-03 5.3629656E-03
 1.0070821E-03 5.3544606E-03
 1.0038641E-03 5.3459959E-03
 1.0006666E-03 5.3375712E-03
 9.9748933E-04 5.3291862E-03
 9.9433222E-04 5.3208406E-03
 9.9119503E-04 5.3125340E-03
 9.8807758E-04 5.3042663E-03
 9.8497967E-04 5.2960370E-03
 9.8190113E-04 5.2878459E-03
 9.7884177E-04 5.2796927E-03
 9.7580141E-04 5.2715771E-03
 9.7277989E-04 5.2634988E-03
 9.6977702E-04 5.2554575E-03
 9.6679263E-04 5.2474529E-03
 9.6382655E-04 5.2394848E-03
 9.6087862E-04 5.2315529E-03
 9.5794867E-04 5.2236569E-03
 9.5503653E-04 5.2157966E-03
 9.5214204E-04 5.2079716E-03
 9.4926504E-04 5.2001817E-03
 9.4640538E-04 5.1924267E-03
 9.4356289E-04 5.1847063E-03
 9.4073743E-04 5.1770202E-03
 9.3792884E-04 5.1693682E-03
 9.3513697E-04 5.1617500E-03
 9.3236167E-04 5.1541654E-03
 9.2960280E-04 5.1466141E-03
 9.2686020E-04 5.1390959E-03
 9.2413374E-04 5.1316105E-03
 9.2142327E-04 5.1241578E-03
 9.1872866E-04 5.1167374E-03
 9.1604976E-04 5.1093492E-03
 9.1338644E-04 5.1019929E-03
 9.1073856E-04 5.0946683E-03
 9.0810598E-04 5.0873751E-03
 9.0548859E-04 5.0801132E-03
 9.0288623E-04 5.0728822E-03
 9.0029880E-04 5.0656821E-03
 8.9772615E-04 5.0585125E-03
 8.9516816E-04 5.0513733E-03
 8.9262471E-04 5.0442642E-03
 8.9009567E-04 5.0371850E-03
 8.8758092E-04 5.0301356E-03
 8.8508034E-04 5.0231156E-03
 8.8259381E-04 5.0161250E-03
 8.8012121E-04 5.0091635E-03
 8.7766243E-04 5.0022309E-03
 8.7521734E-04 4.9953269E-03
 8.7278585E-04 4.9884515E-03
 8.7036782E-04 4.9816044E-03
 8.6796316E-04 4.9747854E-03
 8.6557175E-04 4.9679944E-03
 8.6319348E-04 4.9612310E-03
 8.6082824E-04 4.9544952E-03
 8.5847593E-04 4.9477868E-03
 8.5613644E-04 4.9411056E-03
 8.5380966E-04 4.9344513E-03
 8.5149550E-04 4.9278238E-03
 8.4919385E-04 4.9212230E-03
 8.4690461E-04 4.9146487E-03
 8.4462768E-04 4.9081006E-03
 8.4236296E-04 4.9015786E-03
 8.4011035E-04 4.8950825E-03
 8.3786976E-04 4.8886122E-03
 8.3564108E-04 4.8821675E-03
 8.3342423E-04 4.8757482E-03
 8.3121912E-04 4.8693541E-03
 8.2902564E-04 4.8629852E-03
 8.2684370E-04 4.8566411E-03
 8.2467323E-04 4.8503219E-03
 8.2251411E-04 4.8440272E-03
 8.2036628E-04 4.8377570E-03
 8.1822963E-04 4.8315110E-03
 8.1610408E-04 4.8252892E-03
 8.1398955E-04 4.8190914E-03
 8.1188594E-04 4.8129174E-03
 8.0979318E-04 4.8067670E-03
 8.0771118E-04 4.8006402E-03
 8.0563987E-04 4.7945367E-03
 8.0357914E-04 4.7884564E-03
 8.0152893E-04 4.7823993E-03
 7.9948916E-04 4.7763650E-03
 7.9745974E-04 4.7703535E-03
 7.9544060E-04 4.7643647E-03
 7.9343166E-04 4.7583984E-03
 7.9143284E-04 4.7524544E-03
 7.8944406E-04 4.7465326E-03
 7.8746526E-04 4.7406330E-03
 7.8549635E-04 4.7347552E-03
 7.8353726E-04 4.7288993E-03
 7.8158792E-04 4.7230650E-03
 7.7964826E-04 4.7172523E-03
 7.7771820E-04 4.7114610E-03
 7.7579767E-04 4.7056910E-03
 7.7388660E-04 4.6999421E-03
 7.7198493E-04 4.6942142E-03
 7.7009257E-04 4.6885072E-03
 7.6820948E-04 4.6828210E-03
 7.6633557E-04 4.6771554E-03
 7.6447078E-04 4.6715104E-03
 7.6261504E-04 4.6658857E-03
 7.6076829E-04 4.6602813E-03
 7.5893046E-04 4.6546970E-03
 7.5710150E-04 4.6491328E-03
 7.5528132E-04 4.6435885E-03
 7.5346988E-04 4.6380639E-03
 7.5166710E-04 4.6325590E-03
 7.4987293E-04 4.6270737E-03
 7.4808731E-04 4.6216078E-03
 7.4631017E-04 4.6161613E-03
 7.4454145E-04 4.6107339E-03
 7.4278110E-04 4.6053257E-03
 7.4102905E-04 4.5999364E-03
 7.3928525E-04 4.5945660E-03
 7.3754963E-04 4.5892144E-03
 7.3582215E-04 4.5838814E-03
 7.3410273E-04 4.5785670E-03
 7.3239134E-04 4.5732710E-03
 7.3068791E-04 4.5679933E-03
 7.2899238E-04 4.5627339E-03
 7.2730470E-04 4.5574926E-03
 7.2562482E-04 4.5522693E-03
 7.2395268E-04 4.5470640E-03
 7.2228823E-04 4.5418764E-03
 7.2063141E-04 4.5367066E-03
 7.1898218E-04 4.5315544E-03
 7.1734048E-04 4.5264197E-03
 7.1570627E-04 4.5213024E-03
 7.1407948E-04 4.5162024E-03
 7.1246006E-04 4.5111196E-03
 7.1084798E-04 4.5060540E-03
 7.0924318E-04 4.5010054E-03
 7.0764560E-04 4.4959737E-03
 7.0605521E-04 4.4909588E-03
 7.0447195E-04 4.4859607E-03
 7.0289577E-04 4.4809792E-03
 7.0132663E-04 4.4760143E-03
 6.9976448E-04 4.4710659E-03
 6.9820928E-04 4.4661338E-03
 6.9666097E-04 4.4612180E-03
 6.9511952E-04 4.4563184E-03
 6.9358487E-04 4.4514349E-03
 6.9205698E-04 4.4465673E-03
 6.9053581E-04 4.4417158E-03
 6.8902131E-04 4.4368800E-03
 6.8751344E-04 4.4320600E-03
 6.8601215E-04 4.4272556E-03
 6.8451741E-04 4.4224668E-03
 6.8302917E-04 4.4176935E-03
 6.8154738E-04 4.4129356E-03
 6.8007201E-04 4.4081929E-03
 6.7860301E-04 4.4034655E-03
 6.7714035E-04 4.3987532E-03
 6.7568398E-04 4.3940560E-03
 6.7423386E-04 4.3893737E-03
 6.7278995E-04 4.3847063E-03
 6.7135221E-04 4.3800536E-03
 6.6992060E-04 4.3754157E-03
 6.6849509E-04 4.3707923E-03
 6.6707562E-04 4.3661835E-03
 6.6566218E-04 4.3615891E-03
 6.6425471E-04 4.3570091E-03
 6.6285318E-04 4.3524433E-03
 6.6145755E-04 4.3478917E-03
 6.6006779E-04 4.3433542E-03
 6.5868386E-04 4.3388307E-03
 6.5730571E-04 4.3343211E-03
 6.5593332E-04 4.3298253E-03
 6.5456665E-04 4.3253433E-03
 6.5320567E-04 4.3208750E-03
 6.5185033E-04 4.3164203E-03
 6.5050060E-04 4.3119791E-03
 6.4915645E-04 4.3075513E-03
 6.4781785E-04 4.3031368E-03
 6.4648475E-04 4.2987357E-03
 6.4515713E-04 4.2943477E-03
 6.4383495E-04 4.2899729E-03
 6.4251818E-04 4.2856111E-03
 6.4120679E-04 4.2812623E-03
 6.3990073E-04 4.2769265E-03
 6.3859999E-04 4.2726035E-03
 6.3730452E-04 4.2682933E-03
 6.3601430E-04 4.2639959E-03
 6.3472930E-04 4.2597111E-03
 6.3344947E-04 4.2554390E-03
 6.3217480E-04 4.2511794E-03
 6.3090524E-04 4.2469324E-03
 6.2964078E-04 4.2426979E-03
 6.2838137E-04 4.2384757E-03
 6.2712699E-04 4.2342660E-03
 6.2587761E-04 4.2300686E-03
 6.2463319E-04 4.2258834E-03
 6.2339372E-04 4.2217106E-03
 6.2215916E-04 4.2175499E-03
 6.2092947E-04 4.2134014E-03
 6.1970464E-04 4.2092650E-03
 6.1848463E-04 4.2051407E-03
 6.1726941E-04 4.2010285E-03
 6.1605896E-04 4.1969282E-03
 6.1485324E-04 4.1928399E-03
 6.1365224E-04 4.1887635E-03
 6.1245592E-04 4.1846989E-03
 6.1126426E-04 4.1806462E-03
 6.1007722E-04 4.1766052E-03
 6.0889479E-04 4.1725759E-03
 6.0771693E-04 4.1685582E-03
 6.0654361E-04 4.1645521E-03
 6.0537482E-04 4.1605576E-03
 6.0421053E-04 4.1565744E-03
 6.0305071E-04 4.1526027E-03
 6.0189533E-04 4.1486422E-03
 6.0074436E-04 4.1446930E-03
 5.9959780E-04 4.1407549E-03
 5.9845560E-04 4.1368279E-03
 5.9731774E-04 4.1329119E-03
